id,artwork_id,engraving_id
42141,370,19
38527,371,2
38528,371,4
38529,371,5
38530,371,6
38531,371,8
38532,371,15
38533,371,19
84452,372,8
84453,372,15
84454,372,5
84455,372,3
84456,372,19
13892,377,2
13893,377,8
13894,377,11
13895,377,15
13896,377,18
61239,378,8
61240,378,15
61241,378,4
61242,378,2
61243,378,17
27748,379,1
27749,379,2
27750,379,6
27751,379,8
27752,379,12
27753,379,14
27754,379,17
27755,380,2
27756,380,6
27757,380,11
27758,380,12
27759,380,14
27760,380,16
27761,380,17
27762,381,2
27763,381,8
27764,381,14
27765,381,16
27766,381,17
27767,382,2
27768,382,5
27769,382,8
27770,382,15
27771,382,17
27772,383,2
27773,383,8
27774,383,14
27775,383,15
27776,383,19
27777,384,1
27778,384,2
27779,384,5
27780,384,8
27781,384,16
27782,384,19
27783,385,2
27784,385,6
27785,385,8
27786,385,10
27787,385,11
27788,385,14
27789,385,16
27790,385,17
27791,386,2
27792,386,5
27793,386,8
27794,386,16
27795,386,17
86805,387,8
86806,387,16
86807,387,14
86808,387,2
86809,387,17
27796,388,1
27797,388,2
27798,388,8
27799,388,14
27800,388,15
27801,388,17
27802,389,2
27803,389,7
27804,389,14
27805,389,16
27806,389,19
27807,390,1
27808,390,2
27809,390,8
27810,390,10
27811,390,11
27812,390,16
27813,390,19
27814,391,2
27815,391,6
27816,391,8
27817,391,10
27818,391,11
27819,391,14
27820,391,15
27821,391,19
27822,392,2
27823,392,6
27824,392,8
27825,392,14
27826,392,16
27827,392,19
27828,393,1
27829,393,2
27830,393,8
27831,393,14
27832,393,16
27833,393,17
27834,394,2
27835,394,8
27836,394,14
27837,394,16
27838,394,17
27976,395,2
27977,395,6
27978,395,8
27979,395,14
27980,395,15
27981,395,19
81428,396,8
81429,396,15
81430,396,4
81431,396,3
81432,396,19
36483,399,3
36484,399,4
36485,399,8
36486,399,15
36487,399,19
48781,400,2
48782,400,8
48783,400,14
48784,400,15
48785,400,18
8363,401,3
8364,401,5
8365,401,8
8366,401,15
8367,401,19
10908,402,2
10909,402,4
10910,402,5
10911,402,8
10912,402,9
10913,402,10
10914,402,12
10915,402,16
10916,402,19
8638,403,2
8639,403,11
8640,403,15
8641,403,17
5396,405,2
5397,405,6
5398,405,7
5399,405,11
5400,405,15
5401,405,19
80465,406,8
80466,406,15
80467,406,4
80468,406,3
80469,406,19
8368,407,2
8369,407,5
8370,407,8
8371,407,16
8372,407,17
84268,408,8
84269,408,15
84270,408,5
84271,408,3
84272,408,19
10917,409,3
10918,409,5
10919,409,8
10920,409,12
10921,409,16
10922,409,19
33049,410,3
33050,410,4
33051,410,8
33052,410,15
33053,410,19
85089,411,8
85090,411,15
85091,411,14
85092,411,2
85093,411,19
10923,414,2
10924,414,4
10925,414,5
10926,414,7
10927,414,8
10928,414,16
10929,414,19
70989,415,7
70990,415,6
70991,415,15
70992,415,14
70993,415,2
70994,415,11
70995,415,19
70996,415,12
57630,416,8
57631,416,15
57632,416,14
57633,416,2
57634,416,17
57635,416,12
8373,417,3
8374,417,5
8375,417,8
8376,417,15
8377,417,19
68630,418,8
68631,418,9
68632,418,16
68633,418,5
68634,418,4
68635,418,2
68636,418,19
42142,419,2
42143,419,4
42144,419,5
42145,419,6
42146,419,8
42147,419,11
42148,419,12
42149,419,15
42150,419,19
42151,420,2
42152,420,4
42153,420,5
42154,420,6
42155,420,8
42156,420,10
42157,420,11
42158,420,12
42159,420,15
42160,420,19
42161,422,2
42162,422,4
42163,422,5
42164,422,6
42165,422,8
42166,422,11
42167,422,12
42168,422,15
42169,422,19
47872,423,2
47873,423,6
47874,423,12
47875,423,14
47876,423,15
47877,423,19
88318,425,8
88319,425,15
88320,425,4
88321,425,3
88322,425,18
51650,427,8
51651,427,9
51652,427,15
51653,427,14
51654,427,2
51655,427,11
51656,427,17
51657,427,13
60597,428,8
60598,428,15
60599,428,14
60600,428,2
60601,428,10
60602,428,17
60603,428,12
52781,429,8
52782,429,15
52783,429,4
52784,429,3
52785,429,18
36488,430,3
36489,430,4
36490,430,8
36491,430,15
36492,430,19
11185,431,3
11186,431,7
11187,431,15
11188,431,19
57177,433,8
57178,433,6
57179,433,16
57180,433,5
57181,433,4
57182,433,2
57183,433,10
57184,433,19
79004,435,7
79005,435,8
79006,435,6
79007,435,15
79008,435,14
79009,435,2
79010,435,11
79011,435,10
79012,435,19
79013,435,12
17272,437,2
17273,437,4
17274,437,5
17275,437,8
17276,437,10
17277,437,14
17278,437,16
17279,437,17
52275,438,8
52276,438,9
52277,438,6
52278,438,15
52279,438,14
52280,438,2
52281,438,19
52282,438,17
52283,438,13
52284,438,12
48324,439,2
48325,439,8
48326,439,9
48327,439,13
48328,439,14
48329,439,15
48330,439,19
52268,440,8
52269,440,6
52270,440,15
52271,440,14
52272,440,2
52273,440,19
52274,440,12
88323,442,8
88324,442,15
88325,442,4
88326,442,3
88327,442,18
90542,443,8
90543,443,15
90544,443,4
90545,443,3
90546,443,18
33674,444,3
33675,444,5
33676,444,8
33677,444,15
33678,444,18
87239,445,8
87240,445,15
87241,445,4
87242,445,10
87243,445,19
87244,445,13
71616,446,8
71617,446,6
71618,446,15
71619,446,14
71620,446,2
71621,446,11
71622,446,19
8642,447,3
8643,447,7
8644,447,15
8645,447,19
68637,448,8
68638,448,9
68639,448,16
68640,448,5
68641,448,4
68642,448,2
68643,448,18
68644,448,19
68645,449,8
68646,449,9
68647,449,16
68648,449,5
68649,449,4
68650,449,2
68651,449,19
57751,450,8
57752,450,15
57753,450,4
57754,450,3
57755,450,19
57756,450,12
10930,451,3
10931,451,5
10932,451,8
10933,451,13
10934,451,16
10935,451,19
13063,452,2
13064,452,6
13065,452,10
13066,452,11
13067,452,12
13068,452,15
13069,452,19
50642,453,8
50643,453,14
50644,453,2
50645,453,19
50646,453,13
13193,454,2
13194,454,4
13195,454,5
13196,454,8
13197,454,15
13198,454,17
66273,456,8
66274,456,15
66275,456,14
66276,456,2
66277,456,10
66278,456,19
66279,456,12
29223,457,2
29224,457,8
29225,457,14
29226,457,17
46552,458,3
46553,458,4
46554,458,8
46555,458,10
46556,458,15
46557,458,19
38072,459,2
38073,459,4
38074,459,8
38075,459,16
38076,459,17
39106,460,2
39107,460,4
39108,460,8
39109,460,16
39110,460,19
55572,462,8
55573,462,15
55574,462,4
55575,462,3
55576,462,18
53864,463,8
53865,463,15
53866,463,4
53867,463,3
53868,463,18
66280,464,8
66281,464,15
66282,464,14
66283,464,2
66284,464,19
66285,464,12
80028,465,7
80029,465,6
80030,465,16
80031,465,14
80032,465,2
80033,465,11
80034,465,10
80035,465,19
80036,465,13
80037,465,12
93860,466,8
93861,466,6
93862,466,16
93863,466,5
93864,466,4
93865,466,2
93866,466,11
93867,466,19
93868,466,12
47567,467,3
47568,467,4
47569,467,8
47570,467,10
47571,467,15
47572,467,19
63576,468,8
63577,468,6
63578,468,16
63579,468,5
63580,468,4
63581,468,2
63582,468,11
63583,468,10
63584,468,19
29345,469,2
29346,469,8
29347,469,9
29348,469,14
29349,469,15
29350,469,19
64461,470,8
64462,470,16
64463,470,14
64464,470,2
64465,470,17
64466,470,12
36493,471,3
36494,471,4
36495,471,8
36496,471,15
36497,471,19
93869,472,8
93870,472,16
93871,472,5
93872,472,4
93873,472,1
93874,472,2
93875,472,19
93876,472,12
70499,475,8
70500,475,15
70501,475,4
70502,475,2
70503,475,11
70504,475,10
70505,475,17
28860,476,3
28861,476,5
28862,476,8
28863,476,15
28864,476,19
5403,477,3
5404,477,7
5405,477,15
5406,477,19
5407,478,3
5408,478,7
5409,478,15
5410,478,19
5217,479,3
5218,479,7
5219,479,15
5220,479,19
2541,480,2
2542,480,6
2543,480,7
2544,480,11
2545,480,12
2546,480,17
90795,481,8
90796,481,15
90797,481,4
90798,481,2
90799,481,10
90800,481,17
90801,481,12
68816,482,8
68817,482,6
68818,482,16
68819,482,5
68820,482,4
68821,482,2
68822,482,19
68823,482,12
46950,483,3
46951,483,4
46952,483,8
46953,483,10
46954,483,15
46955,483,19
60154,484,8
60155,484,16
60156,484,5
60157,484,4
60158,484,2
60159,484,19
43372,485,2
43373,485,4
43374,485,5
43375,485,6
43376,485,8
43377,485,10
43378,485,11
43379,485,12
43380,485,15
43381,485,19
1336,486,2
1337,486,16
45114,486,5
45115,486,8
45116,486,19
1339,487,2
1340,487,8
1341,487,16
1342,487,19
70997,488,7
70998,488,6
70999,488,16
71000,488,14
71001,488,2
71002,488,11
71003,488,10
71004,488,19
71005,488,13
71006,488,12
71460,489,8
71461,489,9
71462,489,15
71463,489,14
71464,489,2
71465,489,19
71466,489,12
72148,490,7
72149,490,6
72150,490,15
72151,490,14
72152,490,2
72153,490,11
72154,490,19
72155,490,13
72156,490,12
89296,491,7
89297,491,9
89298,491,6
89299,491,16
89300,491,14
89301,491,2
89302,491,11
89303,491,10
89304,491,19
89305,491,13
89306,491,12
71623,492,8
71624,492,9
71625,492,6
71626,492,15
71627,492,14
71628,492,2
71629,492,19
66286,493,8
66287,493,15
66288,493,14
66289,493,2
66290,493,10
66291,493,19
66292,494,8
66293,494,15
66294,494,14
66295,494,2
66296,494,10
66297,494,19
66298,494,12
66299,495,8
66300,495,15
66301,495,14
66302,495,2
66303,495,10
66304,495,19
66305,495,13
66306,496,8
66307,496,15
66308,496,14
66309,496,2
66310,496,10
66311,496,19
66312,496,13
66313,496,12
27164,497,3
27165,497,7
27166,497,14
27167,497,15
27168,497,19
71007,498,7
71008,498,6
71009,498,15
71010,498,14
71011,498,2
71012,498,11
71013,498,19
71014,498,12
42175,499,2
42176,499,4
42177,499,5
42178,499,6
42179,499,8
42180,499,10
42181,499,11
42182,499,12
42183,499,15
42184,499,19
54252,500,8
54253,500,15
54254,500,4
54255,500,3
54256,500,18
52786,501,8
52787,501,15
52788,501,4
52789,501,3
52790,501,18
92095,502,8
92096,502,15
92097,502,4
92098,502,1
92099,502,3
92100,502,19
30172,503,3
30173,503,5
30174,503,7
50675,505,8
50676,505,15
50677,505,4
50678,505,3
50679,505,18
33663,508,3
33664,508,5
33665,508,8
33666,508,15
33667,508,18
90227,509,8
90228,509,15
90229,509,4
90230,509,3
90231,509,18
84457,510,8
84458,510,15
84459,510,5
84460,510,2
84461,510,3
84462,510,19
13199,511,2
13200,511,6
13201,511,8
13202,511,15
13203,511,19
12955,512,2
12956,512,5
12957,512,8
12958,512,16
12959,512,19
47878,513,2
47879,513,7
47880,513,8
47881,513,12
47882,513,14
47883,513,15
47884,513,19
48040,513,11
63594,514,8
63595,514,6
63596,514,16
63597,514,5
63598,514,4
63599,514,2
63600,514,11
63601,514,10
63602,514,19
81433,518,8
81434,518,15
81435,518,4
81436,518,3
81437,518,13
9313,520,3
9314,520,5
9315,520,8
9316,520,13
9317,520,16
9318,520,19
29071,522,2
29072,522,5
29073,522,6
29074,522,9
29075,522,11
29076,522,12
29077,522,15
47885,522,19
66314,523,8
66315,523,15
66316,523,14
66317,523,2
66318,523,19
72204,524,7
72205,524,6
72206,524,15
72207,524,14
72208,524,2
72209,524,11
72210,524,19
72211,524,12
42185,525,2
42186,525,4
42187,525,5
42188,525,6
42189,525,8
42190,525,9
42191,525,10
42192,525,11
42193,525,12
42194,525,15
42195,525,17
81438,527,8
81439,527,15
81440,527,4
81441,527,2
81442,527,19
50680,529,8
50681,529,15
50682,529,4
50683,529,3
50684,529,18
50685,530,8
50686,530,15
50687,530,4
50688,530,3
50689,530,18
47585,531,3
47586,531,4
47587,531,8
47588,531,10
47589,531,15
47590,531,19
72238,532,7
72239,532,15
72240,532,5
72241,532,3
72242,532,19
68108,534,8
68109,534,6
68110,534,16
68111,534,5
68112,534,4
68113,534,2
68114,534,18
72005,535,7
72006,535,6
72007,535,15
72008,535,14
72009,535,2
72010,535,11
72011,535,10
72012,535,19
72013,535,12
87177,536,8
87178,536,6
87179,536,15
87180,536,14
87181,536,2
87182,536,11
87183,536,18
87184,536,12
87185,538,8
87186,538,6
87187,538,15
87188,538,14
87189,538,2
87190,538,11
87191,538,18
87192,538,12
39680,540,2
39681,540,4
39682,540,5
39683,540,6
39684,540,8
39685,540,11
39686,540,12
39687,540,15
39688,540,17
76546,541,6
76547,541,15
76548,541,4
76549,541,3
76550,541,19
7308,542,2
7309,542,8
7310,542,16
7311,542,17
11510,542,10
11511,542,11
11512,542,12
11513,542,13
11514,542,14
64785,543,8
64786,543,15
64787,543,14
64788,543,2
64789,543,10
64790,543,19
38077,544,2
38078,544,4
38079,544,8
38080,544,16
38081,544,19
75188,545,9
75189,545,6
75190,545,15
75191,545,14
75192,545,2
75193,545,10
75194,545,19
75195,545,12
11321,546,2
11322,546,10
11323,546,11
11324,546,15
11325,546,17
5411,547,3
5412,547,7
5413,547,15
5414,547,19
71749,548,8
71750,548,9
71751,548,6
71752,548,15
71753,548,14
71754,548,2
71755,548,11
71756,548,19
71757,548,13
71758,548,12
33648,549,3
33649,549,5
33650,549,8
33651,549,15
33652,549,18
52260,550,8
52261,550,9
52262,550,6
52263,550,15
52264,550,14
52265,550,2
52266,550,19
52267,550,12
77605,551,7
77606,551,6
77607,551,15
77608,551,14
77609,551,2
77610,551,11
77611,551,10
77612,551,19
77613,551,12
54600,552,8
54601,552,15
54602,552,4
54603,552,2
54604,552,19
54605,552,12
82541,553,7
82542,553,8
82543,553,6
82544,553,16
82545,553,14
82546,553,2
82547,553,11
82548,553,10
82549,553,19
82550,553,12
11771,554,15
25126,555,2
25127,555,8
25128,555,14
25129,555,16
25130,555,18
54749,556,8
54750,556,15
54751,556,4
54752,556,2
54753,556,17
11772,557,2
11773,557,4
11774,557,11
11775,557,16
11776,557,18
34100,559,3
34101,559,5
34102,559,7
34103,559,15
34104,559,18
16510,560,2
16511,560,4
16512,560,8
16513,560,16
16514,560,18
14000,561,2
14001,561,4
14002,561,5
14003,561,6
14004,561,12
14005,561,13
14006,561,15
14007,561,18
2547,565,2
2548,565,6
2549,565,7
2551,565,15
2552,565,17
2553,565,12
31401,567,2
31402,567,8
31403,567,10
31404,567,14
31405,567,18
44184,568,1
44185,568,2
44186,568,4
44187,568,5
44188,568,6
44189,568,8
44190,568,10
44191,568,11
44192,568,13
44193,568,15
44194,568,17
85313,571,8
85314,571,15
85315,571,5
85316,571,3
85317,571,19
55055,574,26
55056,574,8
55057,574,15
55058,574,4
55059,574,2
55060,574,11
55061,574,10
55062,574,3
55063,574,17
55064,574,13
68824,575,8
68825,575,16
68826,575,5
68827,575,4
68828,575,2
68829,575,19
52252,576,8
52253,576,6
52254,576,15
52255,576,14
52256,576,2
52257,576,17
52258,576,13
52259,576,12
62604,577,7
62605,577,8
62606,577,9
62607,577,6
62608,577,16
62609,577,14
62610,577,2
62611,577,11
62612,577,10
62613,577,19
62614,577,13
62615,577,12
50647,578,8
50648,578,14
50649,578,2
50650,578,19
50651,578,13
38932,579,3
38933,579,4
38934,579,8
38935,579,16
38936,579,19
7312,580,2
7313,580,3
7314,580,8
7315,580,16
7316,580,17
80044,584,7
80045,584,9
80046,584,6
80047,584,16
80048,584,14
80049,584,2
80050,584,11
80051,584,19
80052,584,13
80053,584,12
82208,586,7
82209,586,8
82210,586,9
82211,586,16
82212,586,14
82213,586,2
82214,586,17
38628,587,2
38629,587,4
38630,587,8
38631,587,16
38632,587,19
85061,588,8
85062,588,9
85063,588,6
85064,588,16
85065,588,14
85066,588,2
85067,588,17
85068,588,12
11777,589,2
11778,589,4
11779,589,5
11780,589,6
11781,589,8
11782,589,12
11783,589,13
11784,589,16
11785,589,18
11791,590,2
11792,590,4
11793,590,5
11794,590,6
11795,590,8
11796,590,10
11797,590,11
11798,590,12
11799,590,13
11800,590,16
11801,590,18
11458,591,2
11459,591,6
11460,591,7
11461,591,15
11462,591,19
367,594,2
368,594,4
369,594,5
370,594,8
371,594,10
372,594,13
373,594,16
374,594,17
3011,595,2
3012,595,4
3013,595,5
3014,595,8
3015,595,9
3016,595,10
3017,595,12
3018,595,16
3019,595,17
11481,596,3
11482,596,7
11483,596,15
11484,596,19
87097,597,8
87098,597,6
87099,597,15
87100,597,14
87101,597,2
87102,597,11
87103,597,17
87104,597,12
38633,598,2
38634,598,4
38635,598,8
38636,598,16
38637,598,19
38082,599,2
38083,599,4
38084,599,8
38085,599,16
38086,599,19
30204,600,3
30205,600,4
30206,600,8
30207,600,10
30208,600,15
30209,600,18
55076,601,8
55077,601,15
55078,601,4
55079,601,3
55080,601,18
56404,602,8
56405,602,15
56406,602,5
56407,602,3
56408,602,19
78060,605,7
78061,605,8
78062,605,6
78063,605,15
78064,605,4
78065,605,2
78066,605,11
78067,605,10
78068,605,3
78069,605,18
78070,605,12
65722,606,9
65723,606,6
65724,606,16
65725,606,14
65726,606,2
65727,606,11
65728,606,10
65729,606,17
65730,606,13
65731,606,12
2237,608,2
2238,608,8
2239,608,16
2240,608,19
45361,608,4
1675,609,2
1676,609,4
1677,609,8
1678,609,14
1679,609,16
1680,609,19
39388,610,1
39389,610,3
39390,610,5
39391,610,9
39392,610,15
41367,611,2
41368,611,4
41369,611,8
41370,611,10
41371,611,11
41372,611,15
41373,611,17
44208,612,2
44209,612,4
44210,612,6
44211,612,12
44212,612,16
44213,612,19
21942,613,2
21943,613,7
21944,613,8
21945,613,13
21946,613,14
21947,613,16
21948,613,17
43718,614,2
43719,614,4
43720,614,5
43721,614,6
43722,614,7
43723,614,8
43724,614,9
43725,614,10
43726,614,11
43727,614,12
43728,614,15
43729,614,17
22236,615,2
22237,615,4
22238,615,8
22239,615,16
22240,615,19
71240,616,7
71241,616,8
71242,616,9
71243,616,6
71244,616,16
71245,616,14
71246,616,2
71247,616,11
71248,616,10
71249,616,19
71250,616,13
71251,616,12
43999,617,2
44000,617,4
44001,617,5
44002,617,6
44003,617,8
44004,617,10
44005,617,11
44006,617,12
44007,617,15
44008,617,17
46364,618,1
46365,618,2
46366,618,4
46367,618,5
46368,618,6
46369,618,8
46370,618,10
46371,618,11
46372,618,15
46373,618,17
49997,619,6
49998,619,15
49999,619,4
50000,619,3
50001,619,18
50002,619,12
44214,621,2
44215,621,4
44216,621,5
44217,621,6
44218,621,8
44219,621,12
44220,621,16
44221,621,17
44222,622,2
44223,622,4
44224,622,8
44225,622,16
44226,622,17
11841,624,3
11842,624,5
11843,624,8
11844,624,15
11845,624,18
11833,625,2
11834,625,4
11835,625,6
11836,625,8
11837,625,10
11838,625,12
11839,625,15
11840,625,18
11846,626,2
11847,626,4
11848,626,5
11849,626,6
11850,626,8
11851,626,12
11852,626,14
11853,626,18
11854,627,2
11855,627,4
11856,627,5
11857,627,6
11858,627,8
11859,627,12
11860,627,15
11861,627,18
11870,628,2
11871,628,4
11872,628,5
11873,628,6
11874,628,8
11875,628,11
11876,628,15
11877,628,18
11862,629,2
11863,629,4
11864,629,6
11865,629,8
11866,629,11
11867,629,12
11868,629,15
11869,629,18
11878,630,2
11879,630,4
11880,630,5
11881,630,6
11882,630,8
11883,630,11
11884,630,13
11885,630,15
11886,630,18
11887,631,2
11888,631,4
11889,631,5
11890,631,6
11891,631,8
11892,631,11
11893,631,15
11894,631,18
11895,632,2
11896,632,4
11897,632,5
11898,632,6
11899,632,8
11900,632,12
11901,632,15
11902,632,18
85289,633,8
85290,633,6
85291,633,15
85292,633,14
85293,633,2
85294,633,10
85295,633,19
59305,634,8
59306,634,15
59307,634,4
59308,634,2
59309,634,19
11903,635,2
11904,635,4
11905,635,5
11906,635,6
11907,635,8
11908,635,10
11909,635,11
11910,635,12
11911,635,13
11912,635,15
11913,635,18
11914,636,2
11915,636,4
11916,636,5
11917,636,6
11918,636,8
11919,636,11
11920,636,12
11921,636,13
11922,636,15
11923,636,18
11924,637,1
11925,637,3
11926,637,5
11927,637,8
11928,637,15
11929,637,18
48913,638,2
48914,638,6
48915,638,11
48916,638,12
48917,638,14
48918,638,15
48919,638,18
48233,640,2
48234,640,6
48235,640,8
48236,640,12
48237,640,13
48238,640,14
48239,640,15
