id,artwork_id,artwork_symbol_id,nombre,
129288,19240,102,Cruz / crucifijo ,
69056,19240,93,Corona de espinas,
69057,19240,102,Cruz / crucifijo ,
109475,19241,770,Mártir / martirio ,
11355,19241,22,Aureola ,
11356,19241,102,Cruz / crucifijo ,
11357,19241,210,Palma del martirio ,
11358,19241,260,Torre ,
109476,19242,770,Mártir / martirio ,
11359,19242,92,Corona,
11360,19242,125,Espada ,
11361,19243,23,Aureola de rayos o luz ,
11362,19243,125,Espada ,
11363,19243,210,Palma del martirio ,
11364,19243,260,Torre ,
11365,19243,325,Halo de luz ,
109477,19244,770,Mártir / martirio ,
11366,19244,125,Espada ,
11368,19244,232,Rayo / trueno ,
11369,19244,260,Torre ,
11370,19244,325,Halo de luz ,
109573,19245,770,Mártir / martirio ,
113169,19245,14,Árbol ,
14182,19245,22,Aureola ,
14183,19245,92,Corona,
14184,19245,125,Espada ,
14185,19245,210,Palma del martirio ,
109574,19246,770,Mártir / martirio ,
113170,19246,14,Árbol ,
117873,19246,404,Cielo / paraíso ,
14200,19246,22,Aureola ,
14201,19246,92,Corona,
14202,19246,125,Espada ,
14203,19246,210,Palma del martirio ,
109507,19247,770,Mártir / martirio ,
12037,19247,22,Aureola ,
12039,19247,210,Palma del martirio ,
109576,19248,770,Mártir / martirio ,
14377,19248,5,Alba,
14378,19248,23,Aureola de rayos o luz ,
14379,19248,54,Capa ,
14380,19248,210,Palma del martirio ,
4137,19249,210,Palma del martirio ,
109765,19250,770,Mártir / martirio ,
87009,19250,14,Árbol ,
87010,19250,23,Aureola de rayos o luz ,
87011,19250,102,Cruz / crucifijo ,
87013,19250,360,Tiara papal ,
105281,19251,208,Pájaro / aves ,
120496,19251,117,Edificación / iglesia ,
121897,19251,177,Libro ,
128872,19251,102,Cruz / crucifijo ,
131686,19251,123,Escudo ,
132687,19251,779,Sacerdote,
133584,19251,448,Clero,
39136,19251,54,Capa ,
39137,19251,102,Cruz / crucifijo ,
39139,19251,177,Libro ,
103268,19251,54,Capa ,
103269,19251,97,Cortinas ,
103270,19251,97,Cortinas ,
103273,19251,117,Edificación / iglesia ,
129050,19252,102,Cruz / crucifijo ,
61536,19252,102,Cruz / crucifijo ,
61537,19252,102,Cruz / crucifijo ,
121945,19253,177,Libro ,
132736,19253,779,Sacerdote,
133633,19253,448,Clero,
39450,19253,54,Capa ,
39451,19253,177,Libro ,
116957,19254,54,Capa ,
121946,19254,177,Libro ,
132737,19254,779,Sacerdote,
133634,19254,448,Clero,
39455,19254,54,Capa ,
39456,19254,177,Libro ,
116958,19255,54,Capa ,
121947,19255,177,Libro ,
127450,19255,92,Corona,
132738,19255,779,Sacerdote,
133635,19255,448,Clero,
39459,19255,54,Capa ,
39460,19255,92,Corona,
39461,19255,177,Libro ,
116959,19256,54,Capa ,
132739,19256,779,Sacerdote,
133636,19256,448,Clero,
134733,19256,365,Frutas / verduras,
134734,19256,365,Frutas / verduras,
39464,19256,92,Corona,
39465,19256,97,Cortinas ,
39467,19256,177,Libro ,
114871,19257,27,Báculo,
132876,19257,779,Sacerdote,
73369,19257,211,Paloma ,
73371,19257,556,Bastón florido ,
105428,19258,556,Bastón florido ,
132886,19258,779,Sacerdote,
73404,19258,325,Halo de luz ,
73406,19258,556,Bastón florido ,
112854,19259,213,Pastor,
67409,19259,4,Alas,
67410,19259,14,Árbol ,
67411,19259,22,Aureola ,
67412,19259,61,Cayado / Bastón ,
67413,19259,239,Rosario ,
67414,19259,185,Manto,
67415,19259,325,Halo de luz ,
67419,19259,201,Nube,
67421,19259,54,Capa ,
67423,19259,556,Bastón florido ,
67427,19259,185,Manto,
67429,19259,185,Manto,
123203,19260,185,Manto,
124117,19260,200,Niños,
74866,19260,92,Corona,
74867,19260,185,Manto,
124118,19261,200,Niños,
74870,19261,61,Cayado / Bastón ,
74871,19261,556,Bastón florido ,
124119,19262,200,Niños,
132978,19263,779,Sacerdote,
133980,19263,638,Templo ,
78050,19263,185,Manto,
78052,19263,50,Canasta ,
78053,19263,185,Manto,
78054,19263,97,Cortinas ,
78055,19263,273,Vela ,
78056,19263,360,Tiara papal ,
78058,19263,208,Pájaro / aves ,
78060,19263,119,Escalera ,
19621,19264,102,Cruz / crucifijo ,
94282,19264,23,Aureola de rayos o luz ,
94283,19264,185,Manto,
113089,19265,14,Árbol ,
7963,19265,22,Aureola ,
7964,19265,46,Copa / Cáliz ,
7965,19265,99,Cráneo,
7966,19265,102,Cruz / crucifijo ,
7967,19265,177,Libro ,
91674,19265,23,Aureola de rayos o luz ,
109896,19266,780,Instrumento de martirio ,
113090,19266,14,Árbol ,
117692,19266,404,Cielo / paraíso ,
7973,19266,22,Aureola ,
7974,19266,102,Cruz / crucifijo ,
91675,19266,99,Cráneo,
91677,19266,23,Aureola de rayos o luz ,
91678,19266,185,Manto,
8191,19267,23,Aureola de rayos o luz ,
8192,19267,99,Cráneo,
8193,19267,177,Libro ,
8194,19267,185,Manto,
91761,19267,23,Aureola de rayos o luz ,
49919,19268,177,Libro ,
49920,19268,325,Halo de luz ,
87585,19268,185,Manto,
87588,19268,23,Aureola de rayos o luz ,
49922,19269,22,Aureola ,
49923,19269,89,Cordón ,
49924,19269,99,Cráneo,
49925,19269,102,Cruz / crucifijo ,
49927,19269,239,Rosario ,
87589,19269,325,Halo de luz ,
87590,19269,185,Manto,
49928,19270,211,Paloma ,
49930,19270,177,Libro ,
49931,19270,325,Halo de luz ,
87593,19270,211,Paloma ,
87594,19270,185,Manto,
105645,19271,99,Cráneo,
122562,19271,177,Libro ,
126546,19271,86,Corazón ,
74716,19271,23,Aureola de rayos o luz ,
74717,19271,86,Corazón ,
74718,19271,99,Cráneo,
74719,19271,177,Libro ,
93306,19271,12,Animales,
93307,19271,52,Cántaro,
93308,19271,102,Cruz / crucifijo ,
93312,19271,287,Vasija ,
93314,19271,789,Silla / trono ,
93315,19271,142,Flores ,
126545,19272,86,Corazón ,
74709,19272,22,Aureola ,
74710,19272,86,Corazón ,
93317,19272,23,Aureola de rayos o luz ,
93318,19272,97,Cortinas ,
93319,19272,124,Esfera / mundo ,
93321,19272,177,Libro ,
93322,19272,124,Esfera / mundo ,
93323,19272,325,Halo de luz ,
93325,19272,201,Nube,
93327,19272,185,Manto,
28255,19273,61,Cayado / Bastón ,
28256,19273,83,Concha,
23808,19278,22,Aureola ,
25557,19279,22,Aureola ,
23869,19280,22,Aureola ,
23870,19280,102,Cruz / crucifijo ,
23810,19281,22,Aureola ,
23812,19281,177,Libro ,
28258,19284,61,Cayado / Bastón ,
28259,19284,177,Libro ,
22092,19285,22,Aureola ,
109634,19286,770,Mártir / martirio ,
110031,19286,780,Instrumento de martirio ,
18644,19286,22,Aureola ,
18646,19286,88,Cordero,
18647,19286,102,Cruz / crucifijo ,
84530,19287,124,Esfera / mundo ,
109758,19288,770,Mártir / martirio ,
110129,19288,780,Instrumento de martirio ,
129653,19288,102,Cruz / crucifijo ,
84368,19288,102,Cruz / crucifijo ,
84369,19288,149,Herida / llaga,
84370,19288,770,Mártir / martirio ,
123947,19289,200,Niños,
125495,19289,206,Oveja,
128787,19289,102,Cruz / crucifijo ,
37154,19289,5,Alba,
37155,19289,22,Aureola ,
37157,19289,61,Cayado / Bastón ,
37158,19289,193,Mitra episcopal,
37159,19289,206,Oveja,
108734,19290,433,Trinidad,
122636,19290,177,Libro ,
77619,19290,61,Cayado / Bastón ,
77620,19290,177,Libro ,
77621,19290,193,Mitra episcopal,
122631,19291,177,Libro ,
77590,19291,86,Corazón ,
77591,19291,177,Libro ,
77593,19291,193,Mitra episcopal,
114908,19292,27,Báculo,
120488,19292,117,Edificación / iglesia ,
122638,19292,177,Libro ,
126577,19292,86,Corazón ,
77631,19292,61,Cayado / Bastón ,
77632,19292,177,Libro ,
77633,19292,193,Mitra episcopal,
77634,19292,325,Halo de luz ,
77635,19292,117,Edificación / iglesia ,
116777,19293,54,Capa ,
35282,19293,22,Aureola ,
35283,19293,46,Copa / Cáliz ,
35284,19293,177,Libro ,
35285,19293,649,Sepulcro / muerte ,
43517,19294,22,Aureola ,
43518,19294,80,Collar,
43519,19294,142,Flores ,
43520,19294,178,Lirio,
54414,19295,22,Aureola ,
54415,19295,177,Libro ,
54416,19295,178,Lirio,
113891,19296,14,Árbol ,
54417,19296,22,Aureola ,
54419,19296,177,Libro ,
54420,19296,178,Lirio,
54427,19297,22,Aureola ,
54428,19297,124,Esfera / mundo ,
54429,19297,218,Perro,
54430,19297,273,Vela ,
113893,19298,14,Árbol ,
54437,19298,177,Libro ,
45441,19299,99,Cráneo,
45442,19299,102,Cruz / crucifijo ,
45443,19299,177,Libro ,
45444,19300,22,Aureola ,
45446,19300,99,Cráneo,
45447,19300,102,Cruz / crucifijo ,
45448,19300,177,Libro ,
45449,19301,54,Capa ,
45450,19301,89,Cordón ,
45451,19301,99,Cráneo,
45452,19301,102,Cruz / crucifijo ,
45454,19302,54,Capa ,
45455,19302,99,Cráneo,
45456,19302,102,Cruz / crucifijo ,
45457,19302,177,Libro ,
39647,19303,7,Altar,
39648,19303,22,Aureola ,
39650,19303,117,Edificación / iglesia ,
114090,19304,14,Árbol ,
114091,19304,14,Árbol ,
124066,19304,200,Niños,
73602,19304,14,Árbol ,
73603,19304,61,Cayado / Bastón ,
73604,19304,89,Cordón ,
73605,19304,127,Espejo,
73606,19304,325,Halo de luz ,
73608,19304,404,Cielo / paraíso ,
108718,19305,433,Trinidad,
118942,19305,404,Cielo / paraíso ,
125178,19305,201,Nube,
74482,19305,22,Aureola ,
74483,19305,23,Aureola de rayos o luz ,
74485,19305,102,Cruz / crucifijo ,
74486,19305,211,Paloma ,
74488,19305,177,Libro ,
74489,19305,124,Esfera / mundo ,
74491,19305,201,Nube,
74493,19305,404,Cielo / paraíso ,
74494,19305,433,Trinidad,
74497,19305,22,Aureola ,
105027,19306,208,Pájaro / aves ,
106509,19306,142,Flores ,
42105,19306,102,Cruz / crucifijo ,
42106,19306,211,Paloma ,
42108,19306,211,Paloma ,
42110,19306,61,Cayado / Bastón ,
42111,19306,201,Nube,
122004,19307,177,Libro ,
42826,19307,61,Cayado / Bastón ,
42827,19307,177,Libro ,
42828,19307,181,Llave,
42829,19307,193,Mitra episcopal,
122041,19308,177,Libro ,
46578,19308,177,Libro ,
46580,19308,211,Paloma ,
120470,19309,117,Edificación / iglesia ,
46671,19309,117,Edificación / iglesia ,
112153,19310,251,Sol,
120471,19310,117,Edificación / iglesia ,
46672,19310,325,Halo de luz ,
46673,19310,211,Paloma ,
46674,19310,251,Sol,
46675,19310,117,Edificación / iglesia ,
106895,19311,142,Flores ,
71533,19311,61,Cayado / Bastón ,
104646,19312,10,Aureola con estrellas,
105566,19312,99,Cráneo,
122380,19312,177,Libro ,
63768,19312,22,Aureola ,
63769,19312,99,Cráneo,
63770,19312,102,Cruz / crucifijo ,
63771,19312,177,Libro ,
106633,19313,142,Flores ,
108971,19313,239,Rosario ,
114759,19313,27,Báculo,
53810,19313,27,Báculo,
53812,19313,142,Flores ,
53813,19313,193,Mitra episcopal,
53814,19313,239,Rosario ,
112704,19314,218,Perro,
114830,19314,27,Báculo,
69360,19314,27,Báculo,
69362,19314,218,Perro,
87014,19315,177,Libro ,
87017,19315,360,Tiara papal ,
113726,19316,14,Árbol ,
43521,19316,23,Aureola de rayos o luz ,
43522,19316,80,Collar,
43523,19316,178,Lirio,
113080,19317,14,Árbol ,
117597,19317,404,Cielo / paraíso ,
123317,19317,770,Mártir / martirio ,
6132,19317,5,Alba,
6133,19317,54,Capa ,
6135,19317,290,Rompimiento de gloria,
110375,19318,163,Instrumentos musicales ,
118924,19318,404,Cielo / paraíso ,
125165,19318,201,Nube,
73610,19318,23,Aureola de rayos o luz ,
73611,19318,61,Cayado / Bastón ,
73612,19318,66,Cetro ,
73613,19318,67,Charitas ,
73614,19318,92,Corona,
73615,19318,163,Instrumentos musicales ,
73616,19318,325,Halo de luz ,
73618,19318,185,Manto,
73619,19318,201,Nube,
73621,19318,89,Cordón ,
65571,19319,201,Nube,
118861,19320,404,Cielo / paraíso ,
125098,19320,201,Nube,
65573,19320,208,Pájaro / aves ,
65576,19320,201,Nube,
118837,19321,404,Cielo / paraíso ,
63767,19321,649,Sepulcro / muerte ,
132992,19322,779,Sacerdote,
82328,19322,66,Cetro ,
82329,19322,87,Corazón flameante,
82330,19322,92,Corona,
82331,19322,102,Cruz / crucifijo ,
82332,19322,177,Libro ,
82333,19322,178,Lirio,
82334,19322,124,Esfera / mundo ,
82335,19322,211,Paloma ,
82336,19322,239,Rosario ,
82337,19322,22,Aureola ,
119112,19323,404,Cielo / paraíso ,
82338,19323,20,Arpa,
82339,19323,87,Corazón flameante,
82340,19323,92,Corona,
82341,19323,102,Cruz / crucifijo ,
82342,19323,133,Estigma ,
82343,19323,163,Instrumentos musicales ,
82344,19323,183,Luna ,
82345,19323,124,Esfera / mundo ,
82346,19323,211,Paloma ,
108864,19324,433,Trinidad,
97104,19324,66,Cetro ,
97105,19324,92,Corona,
97106,19324,102,Cruz / crucifijo ,
97107,19324,124,Esfera / mundo ,
97108,19324,183,Luna ,
97109,19324,325,Halo de luz ,
119113,19325,404,Cielo / paraíso ,
82349,19325,92,Corona,
82350,19325,210,Palma del martirio ,
121439,19326,624,Lavatorio,
83434,19326,624,Lavatorio,
106105,19327,142,Flores ,
123663,19327,200,Niños,
134667,19327,365,Frutas / verduras,
19464,19327,142,Flores ,
19465,19327,365,Frutas / verduras,
19466,19327,167,Joyas,
19467,19327,211,Paloma ,
106040,19328,142,Flores ,
127104,19328,92,Corona,
16430,19328,26,Azucenas,
16431,19328,76,Clavel,
16432,19328,80,Collar,
16433,19328,142,Flores ,
16434,19328,185,Manto,
16435,19328,383,Rosas,
121008,19329,167,Joyas,
44280,19329,22,Aureola ,
44281,19329,185,Manto,
114946,19330,27,Báculo,
81081,19330,61,Cayado / Bastón ,
81082,19330,193,Mitra episcopal,
8948,19331,23,Aureola de rayos o luz ,
8949,19331,135,Estrella ,
8951,19331,185,Manto,
128097,19332,92,Corona,
17057,19332,185,Manto,
127605,19333,92,Corona,
55171,19333,93,Corona de espinas,
55172,19333,149,Herida / llaga,
55173,19333,244,Sangre,
108792,19334,433,Trinidad,
119114,19334,404,Cielo / paraíso ,
82351,19334,66,Cetro ,
82352,19334,92,Corona,
82353,19334,102,Cruz / crucifijo ,
82354,19334,124,Esfera / mundo ,
82355,19334,211,Paloma ,
82356,19334,22,Aureola ,
108139,19335,447,Viacrucis,
129289,19335,102,Cruz / crucifijo ,
69065,19335,93,Corona de espinas,
69066,19335,102,Cruz / crucifijo ,
108140,19336,447,Viacrucis,
129290,19336,102,Cruz / crucifijo ,
69073,19336,93,Corona de espinas,
69074,19336,102,Cruz / crucifijo ,
43525,19337,22,Aureola ,
43526,19337,80,Collar,
109770,19338,770,Mártir / martirio ,
110139,19338,780,Instrumento de martirio ,
126309,19338,81,Columna ,
92731,19338,273,Vela ,
92732,19338,81,Columna ,
92733,19338,325,Halo de luz ,
92734,19338,585,Lágrima,
125587,19339,81,Columna ,
9327,19339,22,Aureola ,
9328,19339,125,Espada ,
9329,19339,18,Arco y carcaj ,
106773,19341,142,Flores ,
65578,19341,142,Flores ,
120026,19342,74,Ciudad ,
130834,19342,411,Devoción,
40420,19342,66,Cetro ,
40421,19342,92,Corona,
40423,19342,124,Esfera / mundo ,
112339,19343,244,Sangre,
26345,19343,185,Manto,
26346,19343,244,Sangre,
105312,19344,208,Pájaro / aves ,
121585,19344,177,Libro ,
127047,19344,92,Corona,
12563,19344,22,Aureola ,
12564,19344,66,Cetro ,
12565,19344,166,Jilguero,
12566,19344,183,Luna ,
12567,19344,325,Halo de luz ,
12568,19344,210,Palma del martirio ,
12569,19344,102,Cruz / crucifijo ,
104311,19344,208,Pájaro / aves ,
51666,19345,92,Corona,
51667,19345,183,Luna ,
51668,19345,81,Columna ,
117360,19346,66,Cetro ,
127981,19346,92,Corona,
46486,19346,66,Cetro ,
46487,19346,92,Corona,
46488,19346,183,Luna ,
128081,19347,92,Corona,
13884,19347,23,Aureola de rayos o luz ,
13885,19347,93,Corona de espinas,
13886,19347,185,Manto,
60155,19348,239,Rosario ,
60156,19348,360,Tiara papal ,
26278,19349,23,Aureola de rayos o luz ,
26279,19349,135,Estrella ,
130716,19351,411,Devoción,
30510,19351,404,Cielo / paraíso ,
116960,19352,54,Capa ,
121948,19352,177,Libro ,
131705,19352,123,Escudo ,
132740,19352,779,Sacerdote,
133637,19352,448,Clero,
39473,19352,54,Capa ,
39474,19352,123,Escudo ,
39475,19352,177,Libro ,
118258,19353,404,Cielo / paraíso ,
24760,19353,22,Aureola ,
24761,19353,102,Cruz / crucifijo ,
128662,19354,96,Corte celestial,
41747,19354,125,Espada ,
41748,19354,144,Fuego ,
41749,19354,144,Fuego ,
41750,19354,185,Manto,
73623,19355,61,Cayado / Bastón ,
73624,19355,89,Cordón ,
73625,19355,325,Halo de luz ,
113846,19356,14,Árbol ,
48977,19356,23,Aureola de rayos o luz ,
48978,19356,27,Báculo,
48979,19356,92,Corona,
48980,19356,233,Rebaño,
48981,19356,383,Rosas,
44288,19357,22,Aureola ,
44289,19357,185,Manto,
104784,19358,10,Aureola con estrellas,
126958,19358,92,Corona,
130559,19358,411,Devoción,
8952,19358,23,Aureola de rayos o luz ,
103855,19358,22,Aureola ,
103856,19358,92,Corona,
103857,19358,185,Manto,
126143,19359,81,Columna ,
116517,19360,311,Cabeza ,
123800,19360,200,Niños,
124627,19360,200,Niños,
30242,19360,200,Niños,
127218,19361,92,Corona,
23929,19361,22,Aureola ,
23930,19361,183,Luna ,
107843,19362,249,Símbolos de la pasión,
108624,19362,433,Trinidad,
35227,19362,23,Aureola de rayos o luz ,
35228,19362,46,Copa / Cáliz ,
35229,19362,77,Clavos,
35230,19362,81,Columna ,
35231,19362,87,Corazón flameante,
35232,19362,93,Corona de espinas,
35233,19362,133,Estigma ,
35234,19362,774,Fuente / pila ,
35238,19362,244,Sangre,
35239,19362,273,Vela ,
105895,19363,142,Flores ,
107745,19363,249,Símbolos de la pasión,
8064,19363,4,Alas,
8065,19363,81,Columna ,
8066,19363,185,Manto,
8067,19363,383,Rosas,
120778,19364,167,Joyas,
132121,19364,125,Espada ,
6894,19364,4,Alas,
6896,19364,126,Espada flamigera,
6897,19364,185,Manto,
6898,19364,383,Rosas,
98003,19365,102,Cruz / crucifijo ,
98006,19365,585,Lágrima,
62308,19366,633,Beso,
120066,19367,74,Ciudad ,
49798,19367,102,Cruz / crucifijo ,
49799,19367,185,Manto,
49800,19367,133,Estigma ,
68678,19368,649,Sepulcro / muerte ,
108645,19369,433,Trinidad,
128663,19369,96,Corte celestial,
41769,19369,102,Cruz / crucifijo ,
41770,19369,144,Fuego ,
41771,19369,144,Fuego ,
41772,19369,124,Esfera / mundo ,
41773,19369,211,Paloma ,
41774,19369,239,Rosario ,
105533,19371,99,Cráneo,
55041,19371,99,Cráneo,
122173,19372,177,Libro ,
55040,19372,177,Libro ,
108977,19373,239,Rosario ,
122171,19373,177,Libro ,
55030,19373,177,Libro ,
55031,19373,239,Rosario ,
108976,19374,239,Rosario ,
55029,19374,239,Rosario ,
122172,19375,177,Libro ,
55034,19375,177,Libro ,
108978,19376,239,Rosario ,
55033,19376,239,Rosario ,
129723,19377,102,Cruz / crucifijo ,
55035,19377,102,Cruz / crucifijo ,
124120,19378,200,Niños,
124121,19379,200,Niños,
74872,19379,22,Aureola ,
74874,19379,433,Trinidad,
132979,19380,779,Sacerdote,
133981,19380,638,Templo ,
78061,19380,7,Altar,
78062,19380,22,Aureola ,
78063,19380,177,Libro ,
78065,19380,185,Manto,
78066,19380,185,Manto,
78067,19380,404,Cielo / paraíso ,
78068,19380,556,Bastón florido ,
78069,19380,185,Manto,
78070,19380,97,Cortinas ,
78071,19380,360,Tiara papal ,
67430,19381,4,Alas,
67431,19381,22,Aureola ,
67432,19381,124,Esfera / mundo ,
67433,19381,185,Manto,
67434,19381,325,Halo de luz ,
67437,19381,201,Nube,
67439,19381,556,Bastón florido ,
67442,19381,185,Manto,
67444,19381,185,Manto,
105251,19382,208,Pájaro / aves ,
108973,19382,239,Rosario ,
54858,19382,211,Paloma ,
54859,19382,239,Rosario ,
99444,19382,211,Paloma ,
99445,19382,185,Manto,
109014,19383,239,Rosario ,
110989,19383,133,Estigma ,
122912,19383,177,Libro ,
54856,19383,177,Libro ,
54857,19383,239,Rosario ,
99446,19383,1,Agnus Dei,
109713,19384,770,Mártir / martirio ,
112264,19384,244,Sangre,
131083,19384,210,Palma del martirio ,
54882,19384,210,Palma del martirio ,
54883,19384,244,Sangre,
122155,19385,177,Libro ,
54847,19385,177,Libro ,
99449,19385,185,Manto,
110091,19386,780,Instrumento de martirio ,
112285,19386,244,Sangre,
127568,19386,92,Corona,
131079,19386,210,Palma del martirio ,
54871,19386,210,Palma del martirio ,
99450,19386,93,Corona de espinas,
99451,19386,244,Sangre,
99452,19386,185,Manto,
109714,19387,770,Mártir / martirio ,
110095,19387,780,Instrumento de martirio ,
120414,19387,149,Herida / llaga,
131084,19387,210,Palma del martirio ,
54890,19387,210,Palma del martirio ,
54891,19387,244,Sangre,
99453,19387,14,Árbol ,
99454,19387,149,Herida / llaga,
109711,19388,770,Mártir / martirio ,
110090,19388,780,Instrumento de martirio ,
120415,19388,149,Herida / llaga,
131078,19388,210,Palma del martirio ,
54867,19388,210,Palma del martirio ,
54868,19388,244,Sangre,
54869,19388,335,Arma ,
99457,19388,149,Herida / llaga,
110092,19389,780,Instrumento de martirio ,
112263,19389,244,Sangre,
131080,19389,210,Palma del martirio ,
54873,19389,210,Palma del martirio ,
54874,19389,244,Sangre,
109715,19390,770,Mártir / martirio ,
110096,19390,780,Instrumento de martirio ,
112265,19390,244,Sangre,
131085,19390,210,Palma del martirio ,
54892,19390,210,Palma del martirio ,
54894,19390,244,Sangre,
110093,19391,780,Instrumento de martirio ,
122913,19391,177,Libro ,
131081,19391,210,Palma del martirio ,
132217,19391,125,Espada ,
54875,19391,125,Espada ,
54876,19391,210,Palma del martirio ,
54877,19391,244,Sangre,
99461,19391,149,Herida / llaga,
99462,19391,177,Libro ,
109712,19392,770,Mártir / martirio ,
110094,19392,780,Instrumento de martirio ,
120417,19392,149,Herida / llaga,
130472,19392,113,Demonio ,
131082,19392,210,Palma del martirio ,
54878,19392,12,Animales,
54879,19392,210,Palma del martirio ,
54880,19392,244,Sangre,
99465,19392,113,Demonio ,
110088,19393,780,Instrumento de martirio ,
112262,19393,244,Sangre,
120416,19393,149,Herida / llaga,
131076,19393,210,Palma del martirio ,
54848,19393,210,Palma del martirio ,
54849,19393,244,Sangre,
99463,19393,149,Herida / llaga,
107697,19394,21,Palma con tres coronas,
109701,19394,770,Mártir / martirio ,
110082,19394,780,Instrumento de martirio ,
112254,19394,244,Sangre,
132175,19394,125,Espada ,
44307,19394,92,Corona,
44308,19394,125,Espada ,
44309,19394,210,Palma del martirio ,
44310,19394,244,Sangre,
109710,19395,770,Mártir / martirio ,
110089,19395,780,Instrumento de martirio ,
112286,19395,244,Sangre,
120418,19395,149,Herida / llaga,
122156,19395,177,Libro ,
131077,19395,210,Palma del martirio ,
132302,19395,125,Espada ,
54860,19395,125,Espada ,
54861,19395,177,Libro ,
54862,19395,210,Palma del martirio ,
54863,19395,244,Sangre,
99466,19395,149,Herida / llaga,
122110,19396,177,Libro ,
50685,19396,177,Libro ,
104642,19397,10,Aureola con estrellas,
131114,19397,210,Palma del martirio ,
63700,19397,102,Cruz / crucifijo ,
63702,19397,210,Palma del martirio ,
106478,19398,142,Flores ,
128912,19398,102,Cruz / crucifijo ,
41389,19398,93,Corona de espinas,
41390,19398,142,Flores ,
41392,19398,178,Lirio,
92851,19398,102,Cruz / crucifijo ,
92852,19398,142,Flores ,
92853,19398,185,Manto,
54447,19399,4,Alas,
54449,19399,201,Nube,
54450,19399,290,Rompimiento de gloria,
112145,19400,251,Sol,
122031,19400,177,Libro ,
46495,19400,23,Aureola de rayos o luz ,
46496,19400,177,Libro ,
46498,19400,251,Sol,
34118,19401,22,Aureola ,
34119,19401,61,Cayado / Bastón ,
43528,19402,22,Aureola ,
43529,19402,80,Collar,
43530,19402,177,Libro ,
131174,19403,210,Palma del martirio ,
84533,19403,210,Palma del martirio ,
112144,19404,251,Sol,
120467,19404,117,Edificación / iglesia ,
46492,19404,211,Paloma ,
46493,19404,251,Sol,
46494,19404,117,Edificación / iglesia ,
27136,19405,177,Libro ,
27137,19405,181,Llave,
112164,19406,251,Sol,
116274,19406,42,Caballo,
54852,19406,42,Caballo,
54853,19406,251,Sol,
99467,19406,22,Aureola ,
99468,19406,74,Ciudad ,
107170,19407,142,Flores ,
116759,19407,50,Canasta ,
124311,19407,200,Niños,
90236,19407,142,Flores ,
102259,19407,50,Canasta ,
102260,19407,50,Canasta ,
102261,19407,80,Collar,
102263,19407,383,Rosas,
102264,19407,383,Rosas,
17588,19408,23,Aureola de rayos o luz ,
17589,19408,135,Estrella ,
17590,19408,125,Espada ,
104138,19408,249,Símbolos de la pasión,
107781,19409,249,Símbolos de la pasión,
17595,19409,22,Aureola ,
17596,19409,93,Corona de espinas,
17597,19409,185,Manto,
60762,19410,26,Azucenas,
60763,19410,66,Cetro ,
60764,19410,92,Corona,
60765,19410,239,Rosario ,
118384,19411,404,Cielo / paraíso ,
26255,19411,127,Espejo,
26256,19411,774,Fuente / pila ,
26257,19411,210,Palma del martirio ,
26258,19411,229,Pozo,
26259,19411,230,Puerta ,
26260,19411,304,Olivo,
26261,19411,164,Jardín ,
26262,19411,62,Cedro,
109005,19412,239,Rosario ,
127866,19412,92,Corona,
1456,19412,92,Corona,
1458,19412,383,Rosas,
93569,19412,185,Manto,
93570,19412,239,Rosario ,
112977,19413,213,Pastor,
114325,19413,14,Árbol ,
125522,19413,206,Oveja,
92735,19413,14,Árbol ,
92736,19413,167,Joyas,
105313,19414,208,Pájaro / aves ,
121586,19414,177,Libro ,
12570,19414,22,Aureola ,
12571,19414,166,Jilguero,
12572,19414,183,Luna ,
12573,19414,325,Halo de luz ,
12574,19414,210,Palma del martirio ,
12575,19414,239,Rosario ,
12576,19414,102,Cruz / crucifijo ,
104312,19414,208,Pájaro / aves ,
26347,19415,23,Aureola de rayos o luz ,
26348,19415,185,Manto,
26349,19415,244,Sangre,
112793,19416,218,Perro,
124312,19416,200,Niños,
134337,19416,12,Animales,
90239,19416,200,Niños,
90240,19416,218,Perro,
102265,19416,12,Animales,
25355,19417,135,Estrella ,
25356,19417,183,Luna ,
25357,19417,210,Palma del martirio ,
126289,19418,81,Columna ,
134763,19418,365,Frutas / verduras,
82983,19418,135,Estrella ,
82984,19418,211,Paloma ,
82985,19418,211,Paloma ,
107044,19419,142,Flores ,
124122,19419,200,Niños,
125186,19419,201,Nube,
127781,19419,92,Corona,
74875,19419,92,Corona,
74877,19419,201,Nube,
107943,19420,249,Símbolos de la pasión,
120445,19420,149,Herida / llaga,
127539,19420,92,Corona,
131028,19420,411,Devoción,
52813,19420,53,Caña,
52814,19420,81,Columna ,
52815,19420,93,Corona de espinas,
52816,19420,544,Flagelación ,
100901,19420,149,Herida / llaga,
116961,19421,54,Capa ,
121949,19421,177,Libro ,
128880,19421,102,Cruz / crucifijo ,
131706,19421,123,Escudo ,
132741,19421,779,Sacerdote,
133638,19421,448,Clero,
39477,19421,54,Capa ,
39478,19421,177,Libro ,
132542,19422,779,Sacerdote,
133441,19422,448,Clero,
38254,19422,319,Guante,
115193,19423,31,Barco,
132194,19423,125,Espada ,
47594,19423,31,Barco,
106309,19424,142,Flores ,
113478,19424,14,Árbol ,
29967,19424,14,Árbol ,
29968,19424,142,Flores ,
109308,19425,193,Mitra episcopal,
113591,19425,14,Árbol ,
