id,Lugar,latitud,longitud,lugar/ubicación,pais,Anotación
737,Colección Leonor Velarde Ortiz de Zeballos ,-12.04570476,-77.03051898,Lima,Perú,
1306,Colección Liliam Lindley de Alonso ,-12.04570476,-77.03051898,Lima,Perú,
567,Colección Liliana Checa de Costa ,-12.04570476,-77.03051898,Lima,Perú,
620,Colección Lima Tours ,-12.04570476,-77.03051898,Lima,Perú,
563,Colección Manuel Gastañeta ,-12.04570476,-77.03051898,Lima,Perú,
562,Colección María Mujica Gallo ,-12.04570476,-77.03051898,Lima,Perú,
1072,Colección Memoria Prado - MALI ,-12.06009478,-77.0369936,Lima,Perú,
482,Colección Ugarte Eléspuru ,-12.04570476,-77.03051898,Lima,Perú,
1057,Colección Vera-Olcese ,-12.04570476,-77.03051898,Lima,Perú,
1048,Colección Vivian y Jaime Liébana ,-12.04570476,-77.03051898,Lima,Perú,
796,Convento Concepcionistas ,-12.048903,-77.0270696,Lima,Perú,
679,Convento de la buena muerte ,-12.04712025,-77.02237447,Lima,Perú,
1040,Convento Nuestra Señora del Prado ,-12.0514295,-77.01534038,Lima,Perú,
895,Convento santa Rosa de Santa María ,-12.0511988,-77.0273003,Lima,Perú,
729,Convento Santa Teresa de Jesús ,-12.0512362,-77.0185536,Lima,Perú,
619,Fundación casa de retiros santa Rosa ,-12.0503258,-77.0291657,Lima,Perú,
50,Iglesia convento santa Clara ,-12.0491683,-77.0202824,Lima,Perú,
911,Iglesia del Sagrario ,-12.04614307,-77.02992883,Lima,Perú,
703,Iglesia la Merced ,-12.0482007,-77.0327782,Lima,Perú,
574,Iglesia Nuestra señora del Pilar ,-12.09600482,-77.03584517,Lima,Perú,
1042,Iglesia san Agustín ,-12.0464133,-77.0332061,Lima,Perú,
1259,Iglesia san Lázaro ,-12.03895872,-77.02922453,Lima,Perú,
888,Iglesia san Marcelo ,-12.04660116,-77.03707896,Lima,Perú,
252,Iglesia san Pedro ,-12.0492053,-77.0289975,Lima,Perú,
623,Iglesia san Sebastián ,-12.0436835,-77.0369484,Lima,Perú,
512,Iglesia santa Liberata ,-12.03504007,-77.02631126,Lima,Perú,
1115,Iglesia y convento de la Santisima Trinidad ,-12.05085375,-77.03133311,Lima,Perú,
472,Iglesia y convento de las Nazarenas ,-12.04531656,-77.03741087,Lima,Perú,
260,Iglesia y convento de los Descalzos ,-12.03346714,-77.02450946,Lima,Perú,
199,Iglesia y convento del Carmen ,-12.0512349,-77.0185536,Lima,Perú,
538,Iglesias y beaterio Nuestra Señora de Copacabana ,-12.03980579,-77.02828148,Lima,Perú,
728,Instituto Riva-Agüero ,-12.04609125,-77.03313315,Lima,Perú,
760,Ministerio de Cultura del Perú,-12.086552,-77.001919,Lima,Perú,Antes Instituto Nacional de Cultura
416,"Museo de Arte de Lima, MALI",-12.05936684,-77.03727148,Lima,Perú,
513,Museo de Arte Universidad de San Marcos,-12.05416159,-77.03248,Lima,Perú,
561,Museo de la Nación ,-12.08657937,-77.0020097,Lima,Perú,
263,Museo Larco ,-12.07212283,-77.07074967,Lima,Perú,
450,"Museo Nacional de Arqueología, Antropología e Historia ",-12.0772229,-77.0621522,Lima,Perú,
413,Museo Pedro de Osma ,-12.1547487,-77.0228268,Lima,Perú,
1084,Nunciatura apostólica del Perú ,-12.07088116,-77.04121712,Lima,Perú,
454,Palacio Arzobispal y Museo ,-12.04575061,-77.0296576,Lima,Perú,
566,Palacio de Torre Tagle ,-12.04774295,-77.02933684,Lima,Perú,
828,Pinacoteca municipal Ignacio Merino ,-12.04442269,-77.03093203,Lima,Perú,
565,Pontificia Universidad Católica del Perú ,-12.06961692,-77.07916608,Lima,Perú,
1135,Residencia de la Compañía de Jesús ,-12.12571014,-77.01390452,Lima,Perú,
617,Santuario santa Rosa de Lima ,-12.0426196,-77.0355157,Lima,Perú,
992,Tribunal Constitucional del Perú ,-12.04611,-77.0272983,Lima,Perú,
2188,Washington and Lee University,37.7898776,-79.4458935,Lexington,Estados Unidos,
22,Iglesia santa Clara de Asis (Lerma),19.2860723,-99.5108647,Lerma,México,
890,Casa Norberto Ramírez ,12.4348578,-86.88190202,León,México,
96,Catedral Virgen de la Luz Museo ,21.1238899,-101.6820755,León,México,
36,Iglesia de la Tercera Orden Franciscana ,21.12278951,-101.6832361,León,México,
323,Iglesia Nuestra Señora de los Ángeles ,21.12528722,-101.6831094,León,México,
656,Museo de arte sacro ,21.12513912,-101.6818481,León,México,
700,Iglesia san Barnabas Reina Ana Parish ,38.87507732,-76.75876602,Leeland,Estados Unidos,
1137,Iglesia Santiago Apóstol ,-15.36482676,-70.3670059,Lampa,Perú,
230,Iglesia Santiago Apóstol ,-13.36413319,-71.92010073,Lamay,Perú,
98,Iglesia Nuestra Señora de la Asunción,21.35572201,-101.9307651,Lagos de Moreno,México,
628,Museo de arte sacro,21.35670806,-101.931208,Lagos de Moreno,México,
19,Iglesia del Carmen ,-29.9032314,-71.2430924,La Serena,Chile,
1764,Municipalidad de La Serena ,-29.90150325,-71.25064916,La Serena,Chile,
1765,Museo Histórico Gabriel González Videla ,-29.90275822,-71.25286297,La Serena,Chile,
558,Alcaldía de La Paz,-16.4981187,-68.1339763,La Paz,Bolivia,
178,Capilla de la Tercera Orden ,-16.49644481,-68.13818275,La Paz,Bolivia,
537,Catedral Nuestra Señora de la Paz Museo,-16.4962645,-68.1341053,La Paz,Bolivia,
1151,Colección Juan Ascui ,-16.49568881,-68.13349956,La Paz,Bolivia,
572,Colección Mari Solari,-16.49568881,-68.13349956,La Paz,Bolivia,
1360,Colección Mariano Paz,-16.49568881,-68.13349956,La Paz,Bolivia,
688,Colegio de San Calixto ,-16.49297688,-68.13512741,La Paz,Bolivia,
826,Comercio de la Paz ,-16.49568881,-68.13349956,La Paz,Bolivia,
1663,Corporación Minera ,-16.49912332,-68.13360986,La Paz,Bolivia,
1155,Iglesia de San Pedro ,-16.50136039,-68.13622215,La Paz,Bolivia,
1158,Iglesia San Juan de Dios ,-16.498816,-68.13309524,La Paz,Bolivia,
1183,Iglesia San Pablo ,-16.43459696,-68.21746671,La Paz,Bolivia,
1162,Iglesia San Pedro de Tiwanaku  ,-16.55291809,-68.6806788,La Paz,Bolivia,
697,Iglesia y convento san Francisco ,-16.4957695,-68.13755803,La Paz,Bolivia,
775,Museo Casa de Murillo ,-16.49199402,-68.13563004,La Paz,Bolivia,
100,Museo Nacional de Arte ,-16.4958218,-68.1344315,La Paz,Bolivia,
1517,Museos Municipales ,-16.49233142,-68.13588212,La Paz,Bolivia,
528,Catedral Inmaculada Concepción de la Virgen ,23.1413696,-82.3519084,La Habana,Cuba,
1738,El Templete ,23.14071853,-82.34890055,La Habana,Cuba,
1734,Galería Cubarte ,23.13323689,-82.35954137,La Habana,Cuba,
1735,Iglesia de Santa María del Rosario ,23.0613681,-82.2576558,La Habana,Cuba,
1124,Museo de arte colonial ,23.14078933,-82.3517104,La Habana,Cuba,
1127,Museo de la ciudad ,23.1401898,-82.35005024,La Habana,Cuba,
2066,Museo Nacional de Bellas Artes ,23.1374018,-82.3578262,La Habana,Cuba,
536,Capilla Nuestra Señora de Chiquinquirá ,6.028022013,-75.43159748,La Ceja,Colombia,
1988,La Ceja ,6.03083151,-75.43167207,La Ceja,Colombia,
1855,Iglesia Nuestra Señora del Rosario ,4.720448638,-73.96870965,La Calera,Colombia,
1623,Museo de la ciudad de Kōbe ,34.68740556,135.1929542,Kobe,Japón,
2104,Nelson Atkins Museum of Art ,39.0449506,-94.5809284,Kansas City,Estados Unidos,
451,Iglesia La Asunción,-16.21475672,-69.45721847,Juli,Perú,
452,Iglesia san Juan de Letrán,-16.21034545,-69.45869499,Juli,Perú,
1825,Iglesia san Pedro,-16.2126925,-69.4604377,Juli,Perú,
1330,Iglesia coventual dominico Santiago Apóstol ,18.8814072,-99.1760786,Juitepec,México,
1258,Iglesia san Vicente Ferrer ,16.43322855,-95.02330168,Juchitán de Zaragoza,México,
1241,Misión san Antonio de Padua ,36.0153038,-121.2497286,Jolón,Estados Unidos,
778,Igleja san Francisco - Convento Santo Antônio ,-7.114134086,-34.88252467,João Pessoa,Brasil,
1333,Igreja de Nossa Senhora do Carmo ,-7.116443108,-34.88248587,João Pessoa,Brasil,
325,Iglesia san Juan Bautista ,19.55962041,-99.60754277,Jiquipilco,México,
913,Iglesia Santo Cristo de Burgos ,27.13072342,-104.9239742,Jiménez,México,
551,Iglesia Jesús de Machaca ,-16.74284403,-68.80708863,Jesús de Machaca,Bolivia,
1723,The Israel Museum,31.7721506,35.2040939,Jerusalem,Israel,
817,Museo Casa de la Cultura Clara Rojas Pérez ,5.5988172,-75.819625,Jardín Antioquia,Colombia,
431,Catedral Asunción de la Virgen ,37.7651737,-3.7898263,Jaén,España,
578,Igreja de Nossa Senhora dos Prazeres ,-8.150823224,-34.931551,Jaboatão dos Guararapes,Brasil,
79,Capilla de la Tercera Orden Franciscana ,18.59967689,-98.46465957,Izúcar de Matamoros,México,
830,Iglesia santa María de la Asunción Tepapayeca ,18.91197625,-98.43917525,Izúcar de Matamoros,México,
489,Convento san Antonio de Padua ,20.93266364,-89.0181217,Izamal,México,
2056,Iglesia Divino Salvador ,5.612559582,-72.97877513,Iza,México,
356,Iglesia Natividad de María ,19.38568628,-98.84759448,Ixtapaluca,México,
829,Iglesia Santiago apóstol ,17.03388532,-96.56525345,Ixtaltepec,México,
1478,Igreja Matriz de Nossa Senhora da Candelária,-23.2639794,-47.29943367,Itu São Paulo,Brasil,
1121,Igreja Nossa Senhora do Carmo,-23.2661014,-47.2976037,Itu São Paulo,Brasil,
552,Igreja Nossa Senhora do Patrocínio,-23.26825749,-47.29862527,Itu São Paulo,Brasil,
448,Herbery F. Johnson Museum of Art Cornell University ,42.4508815,-76.48620067,Ithaca,Estados Unidos,
774,Igreja matriz de Santo Antônio ,-20.67689265,-43.61033421,Itaverava,Brasil,
1633,Igreja São José ,-18.78495248,-43.43167162,Itapanhoacanga,Brasil,
2082,Iglesia santa Ana ,11.06965932,-63.92256285,Santa Ana (I. Margarita),Venezuela,
167,Templo del Hospitalito ,20.67411887,-101.3488438,Irapuato,México,
1997,Santuario Las Lajas,0.8058593132,-77.58592327,Ipiales,Colombia,
1752,Indianapolis Museum of Art ,39.8259606,-86.1856632,Indianapolis,Estados Unidos,
701,Iglesia santa Bárbara,-16.08690124,-69.63601267,Ilave,Perú,
779,Convento Santo Antônio ,-7.832396185,-34.90378982,Igaraçu,Brasil,
1184,Igreja Cosme y Damian ,-7.833820672,-34.90617246,Igaraçu,Brasil,
1108,Catedral Nuestra Señora de la Candelaria y san Antonio ,-23.2040399,-65.3489998,Humahuaca,Argentina,
319,Iglesia san Andrés ,17.10352344,-96.66530848,Hueyapan,México,
844,"Convento Franciscano San Miguel, Museo evangelización ",19.15893027,-98.40432424,Huejotzingo,México,
326,Iglesia san Diego de Alcalá ,19.16149554,-98.40672233,Huejotzingo,México,
968,Ex-hacienda de Xalpa ,19.8221748,-99.18323061,Huehuetoca,México,
399,Iglesia san Pablo Apóstol ,19.83614767,-99.20405645,Huehuetoca,México,
769,Iglesia san Juan Bautista ,-13.33951803,-72.064304,Huayllabamba,Perú,
1576,Iglesia San Martin de Turs ,-13.41513281,-72.20811158,Huarocondo,Perú,
765,Capilla Virgen purificada de Canincunca ,-13.68731172,-71.63544594,Huaro,Perú,
575,Iglesia san Juan Bautista ,-13.69060318,-71.64094312,Huaro,Perú,
139,Iglesia y convento franciscano San Martín ,18.77059458,-98.54059224,Huaquechula,México,
901,Iglesia Nuestra Señora Mercedes ,-9.9320389,-76.2396026,Huánuco,Perú,
573,Iglesia Todos los Santos ,-13.68203784,-72.01769705,Huanoquite,Perú,
54,Iglesia san Sebastian ,-12.7879811,-74.9762654,Huancavelica,Perú,
296,Iglesia conventual franciscano San Luis ,19.31393503,-97.92291785,Huamantla,México,
1125,Iglesia Virgen del Rosario ,-12.06746696,-75.20966943,Hualahoyo,Perú,
359,Iglesia Santiago Apóstol ,-15.20417739,-69.7608967,Huancané,Perú,
1705,The Museum of Fine Arts ,29.7256229,-95.3905328,Houston,Estados Unidos,
717,Catedral santuario Nuestra señora de Altagracia ,18.61628574,-68.71692828,Higüey,República Dominicana,
665,Wadsworth Atheneum Museum of Art ,41.76378476,-72.67307856,Hartford,Estados Unidos,
1237,Landesmuseum - Museo Nacional de Hannover,52.3654877,9.7401685,Hannover,Alemania,
1214,Iglesia Nuestra Señora de la Candelaria ,6.462018503,-72.41213325,Güican,Colombia,
1767,Museo Antropológico y de Arte Contemporáneo ,-2.1848248,-79.8755468,Guayaquil,Ecuador,
1109,Museo Municipal de Guayaquil ,-2.195649135,-79.88260368,Guayaquil,Ecuador,
793,Museo Nahim Isaías ,-2.193466045,-79.88102718,Guayaquil,Ecuador,
734,Catedral Santiago el Mayor ,14.6415866,-90.5121544,Guatemala,Guatemala,
1202,Colección Evelin Klussman ,14.64185526,-90.51365456,Guatemala,Guatemala,
531,Iglesia la Merced ,14.6427388,-90.5078604,Guatemala,Guatemala,
26,Iglesia san Agustín ,14.6385658,-90.5157137,Guatemala,Guatemala,
545,Iglesia san Francisco y Museo Fray Francisco Vásquez ,14.63587406,-90.51390501,Guatemala,Guatemala,
876,Patrimonio de Guatemala ,14.64182829,-90.5136634,Guatemala,Guatemala,
2046,Iglesia Basílica Menor San Jacinto ,4.866468086,-73.87727781,Guasca,Colombia,
570,Iglesia Apóstol Santiago ,-16.59637582,-68.83683912,Guaqui,Bolivia,
1995,Iglesia santa Lucía ,6.67804927,-73.24006153,Guane,Colombia,
201,Basilica Nuestra Señora de Guanajuato ,21.01675481,-101.2533549,Guanajuato,México,
1587,Biblioteca Universidad de Guanajuato ,21.0163846,-101.2532568,Guanajuato,México,
837,El Llanito ,21.01589916,-101.2529423,Guanajuato,México,
162,Iglesia conventual san Francisco ,21.01460377,-101.2518883,Guanajuato,México,
292,Iglesia san Bartolomé Apóstol ,19.50993397,-99.14022463,Guanajuato,México,
1327,Iglesia san Pedro de Alcántara - San Diego ,21.0155975,-101.2531731,Guanajuato,México,
62,Iglesia y convento san Diego de Alcalá ,21.01575772,-101.2532053,Guanajuato,México,
1296,Iglesia y pinacoteca de la Compañía de Jesús y san Felipe Neri ,21.04462004,-101.2479304,Guanajuato,México,
1005,Museo de Arte e Historia ,21.11782215,-101.6597841,Guanajuato,México,
1150,Museo del Pueblo ,21.01737913,-101.2538663,Guanajuato,México,
853,Patrimonio de Guanajuato ,21.01592014,-101.2529023,Guanajuato,México,
2088,Universidad de Guanajuato ,21.0163846,-101.2532568,Guanajuato,México,
1136,Iglesia de Guadalupe ,-7.243213122,-79.47007802,Guadalupe,México,
970,Seminario Conciliar de la Purísima ,22.74736821,-102.5150758,Guadalupe,México,
294,Casa de ejercicios del Valle del Señor de la Misericordia ,20.56137857,-103.3486048,Guadalajara,México,
132,Catedral Asunción de María Santísima ,20.677034,-103.346984,Guadalajara,México,
324,Iglesia san Juan Bautista de Mexicaltzingo ,20.66609699,-103.3507712,Guadalajara,México,
991,Colección Fernando Vázquez ,20.67609198,-103.3469507,Guadalajara,México,
23,Convento dominico de Jesús María ,20.6766156,-103.3517578,Guadalajara,México,
1325,Convento santa Teresa de Jesús ,20.6763495,-103.3501616,Guadalajara,México,
282,Hotel Hacienda Jurica ,20.6746828,-100.4526908,Guadalajara,México,
290,Iglesia conventual dominico Santa María de Gracia ,20.6775189,-103.3441669,Guadalajara,México,
67,Iglesia conventual san Francisco de Asís ,20.67361131,-103.3469917,Guadalajara,México,
882,Iglesia del Carmen ,20.6746813,-103.3532611,Guadalajara,México,
978,Iglesia Nuestra Señora de Aranzazú ,20.67270326,-103.3475423,Guadalajara,México,
977,Iglesia Nuestra Señora de la Merced ,20.67808068,-103.3482502,Guadalajara,México,
69,Museo de Arte Sacro de Guadalajara ,20.67710397,-103.3467157,Guadalajara,México,
34,Museo Diocesano de los Santos y Beatos Mártires Mexicanos ,20.68292091,-103.3473407,Guadalajara,México,
1046,Museo Regional de Guadalajara ,20.67796552,-103.3462006,Guadalajara,México,
297,Santuario de Nuestra Señora de Guadalupe ,20.6858294,-103.3483313,Guadalajara,México,
1497,Iglesia San Juan de Dios ,20.67635024,-103.3413004,Guadalajara,México,
1498,Iglesia conventual san Agustin ,20.67664187,-103.344961,Guadalajara,México,
2146,Westmoreland County Historical Society ,40.3444998,-79.507888,Greensburg,Estados Unidos,
1608,Convento san Francisco ,28.3734255,-16.76392277,"Garachico, Tenerife",España,
1992,Iglesia de Fúquene ,5.40419872,-73.79613928,Fúquene,Colombia,
1924,Iglesia Santiago apóstol ,4.716011071,-74.21191807,Funza,Colombia,
1742,Amon Carter Museum of American Art ,32.747867,-97.368447,Forth Worth,Estados Unidos,
2010,Catedral Santiago Apóstol ,4.673975112,-74.14377837,Fontibón,Colombia,
667,Tesoro dei Granduchi ,43.76532505,11.25049825,Florencia,Italia,
781,Basílica menor de Nuestra Señora de las Nieves ,5.668897526,-72.99161273,Firavitova,Colombia,
407,Colección Roberta y Richard Huber - Philadelphia Museum of Art,39.9655697,-75.1809661,Filadelfia,Estados Unidos,
914,"Exposición temporal  ""The Holy Family as Prototype of the Civilization of Love: Images from the Viceregal Americas"", 1996 ",39.9949347,-75.24037486,Filadelfia,Estados Unidos,Saint Joseph's University
2102,Historical Society of Pennsylvania ,39.947787,-75.162732,Filadelfia,Estados Unidos,
2172,Independence National Historical Park ,39.9495312,-75.1497319,Filadelfia,Estados Unidos,
2098,Library Company of Philadelphia ,39.9478102,-75.1631185,Filadelfia,Estados Unidos,
1714,Pennsylvania Academy of Fine Arts ,39.9555986,-75.1631457,Filadelfia,Estados Unidos,
2132,Philadelphia History Museum ,39.9502528,-75.1518472,Filadelfia,Estados Unidos,
400,Philadelphia Museum of Art ,39.9655697,-75.1809661,Filadelfia,Estados Unidos,
1091,The Germantown Historical Society Collection,40.03453327,-75.17180394,Filadelfia,Estados Unidos,
599,Iglesia Purísima concepción ,20.76494267,-104.0804249,Etzatlán,México,
316,Iglesia Santos Reyes ,17.2058107,-96.81004584,Etla,México,
1201,Colección Christopher Hill ,38.89011119,-77.03566468,Estados Unidos (sin ubicación),Estados Unidos,
2148,Colección Cutis Lee ,38.89011119,-77.03566468,Estados Unidos (sin ubicación),Estados Unidos,
1078,Colección de Carl & Marilynn Thoma ,38.89011119,-77.03566468,Estados Unidos (sin ubicación),Estados Unidos,
1067,Colección de Charles Tremoulet ,38.89011119,-77.03566468,Estados Unidos (sin ubicación),Estados Unidos,
1085,Colección de Dr. Martin D. Claiborne III,38.89011119,-77.03566468,Estados Unidos (sin ubicación),Estados Unidos,
1090,Colección de Gustave Pitot ,38.89011119,-77.03566468,Estados Unidos (sin ubicación),Estados Unidos,
1096,Colección de Peter W. Pato ,38.89011119,-77.03566468,Estados Unidos (sin ubicación),Estados Unidos,
1094,Colección de Roger Ogden ,38.89011119,-77.03566468,Estados Unidos (sin ubicación),Estados Unidos,
1093,Colección de Trentiss Christian Patrick ,38.89011119,-77.03566468,Estados Unidos (sin ubicación),Estados Unidos,
1106,Colección de William Dunbar Dicks ,38.89011119,-77.03566468,Estados Unidos (sin ubicación),Estados Unidos,
1670,Colección Don y Billie Jenkins ,38.89011119,-77.03566468,Estados Unidos (sin ubicación),Estados Unidos,
1146,Colección Frank Barrow Freyer ,38.89011119,-77.03566468,Estados Unidos (sin ubicación),Estados Unidos,
2183,Colección John y Judith Herdeg ,38.89011119,-77.03566468,Estados Unidos (sin ubicación),Estados Unidos,
767,Colección Lisbeth y August Uribe ,38.89011119,-77.03566468,Estados Unidos (sin ubicación),Estados Unidos,
764,Colección Miriam Ramos de Ward ,38.89011119,-77.03566468,Estados Unidos (sin ubicación),Estados Unidos,
1059,Colección Mr. and Mrs. Robert J. Patrick ,38.89011119,-77.03566468,Estados Unidos (sin ubicación),Estados Unidos,
776,Colección Robert Morris ,38.89011119,-77.03566468,Estados Unidos (sin ubicación),Estados Unidos,
1030,Colección Simmonds ,38.89011119,-77.03566468,Estados Unidos (sin ubicación),Estados Unidos,
1095,Holden Family Collection ,38.89011119,-77.03566468,Estados Unidos (sin ubicación),Estados Unidos,
1116,Colección Hayes ,51.73265189,0.465242746,Chelmsford,Reino Unido,
672,Iglesia de la Merced ,14.5619283,-89.3508732,Esquipulas,Guatemala,
102,Santuario Nuestra señora de Loreto ,19.46344357,-98.42424823,Españita,México,
1699,Convento san Andrés ,20.01786713,-98.63504467,Epazoyucan,México,
291,Iglesia san Juan Bautista ,18.64215999,-98.36924449,Epatlán,México,
1471,Museo Arquidiocesano Abel Bazán y Bustos,-31.73307323,-60.52896545,Rosario,Argentina,
1470,Museo Histórico Provincial de Rosario Dr. Julio Marc (Rosario),-32.95597292,-60.65979533,Rosario,Argentina,
300,Iglesia Nuestra Señora de la Encarnación ,21.52742892,-102.2397136,Encarnación de Díaz,México,
799,Igreja de Nossa Senhora do Rosário ,-23.65053125,-46.85315939,Embu,Brasil,
422,Iglesia san Sebastián ,22.9317792,-101.0944091,El Venado,México,
1686,Iglesia Nuestra Señora de la Encarnación ,9.2128231,-66.00340151,Valle de la Pascua,Venezuela,
521,Iglesia Nuestra señora de Chiquinquirá ,6.144265337,-75.44779598,El Tablazo,Colombia,
2000,Capilla Nuestra señora de los Dolores y san José ,6.06173471,-75.50237773,El Retiro,Colombia,
174,Hacienda de Fizebad ,6.09949892,-75.50877053,El Retiro,Colombia,
938,Iglesia Nuestra Señora del Rosario ,6.40813903,-72.44594825,El Cocuy,Colombia,
883,Iglesia Nuestra señora del Carmen ,-24.38888793,-65.26114805,El Carmen (Jujuy),Argentina,
1339,Hacienda de Santa Inés ,19.90426757,-104.1641595,Ejutla,México,
2177,Scottish National Portrait Gallery ,55.955501,-3.193545,Edimburgo,Reino Unido,
1208,Colección Bodo Wuth ,-0.2201103676,-78.51212139,Ecuador (sin ubicación),Ecuador,
1036,Colección Cruz de Perón ,-0.2201103676,-78.51212139,Ecuador (sin ubicación),Ecuador,
1035,Colección Isabel Robalino ,-0.2201103676,-78.51212139,Ecuador (sin ubicación),Ecuador,
1037,Colección Rodrigo Páez ,-0.2201103676,-78.51212139,Ecuador (sin ubicación),Ecuador,
833,Iglesia santa María Chiconautla ,19.63104586,-98.9971852,Ecatepec,México,
150,Iglesia santa María Tulpetlac ,19.56907154,-99.05010774,Ecatepec,México,
802,Catedral Inmaculada Concepción ,24.0250683,-104.6703519,Durango,México,
944,Museo de Arte sacro de Durango ,24.02603674,-104.6704492,Durango,México,
622,Museo diocesano de arte religioso ,5.789096822,-72.98751054,Tibasosa,Colombia,
939,Catedral san Lorenzo ,5.828455298,-73.03421236,Duitama,Colombia,
972,Museo Casa de Hidalgo ,21.15746448,-100.935781,Dolores,México,
1554,Igreja Matriz de Nossa Senhora Divina Pastora ,-10.67718761,-37.14803499,Divina Pastora,Brasil,
1650,Igreja Compañía de Jesús,-18.24721984,-43.60119338,Diamantina,Brasil,
1536,Igreja de Nossa Senhora do Carmo,-18.2459029,-43.5962056,Diamantina,Brasil,
1528,Igreja de São Francisco de Assis,-18.24378534,-43.59857767,Diamantina,Brasil,
894,Igreja Nossa Senhora das Merces,-18.2466702,-43.5983564,Diamantina,Brasil,
82,Igreja Nossa senhora del Rosario,-18.245923,-43.5944098,Diamantina,Brasil,
549,Igreja Senhor do Bonfim dos Militares,-18.24421782,-43.59722864,Diamantina,Brasil,
2103,Detroit Institute of Arts ,42.3593793,-83.064501,Detroit,Estados Unidos,
2159,Colección Evans ,39.74031471,-104.9903433,Denver,Estados Unidos,
613,Colección Frederick y Jan Mayer - Denver Museum ,39.73728676,-104.9893773,Denver,Estados Unidos,
1617,Colección John Critcher Freyer ,39.74031471,-104.9903433,Denver,Estados Unidos,
417,Denver Art Museum ,39.7371878,-104.9893451,Denver,Estados Unidos,
2093,Winterthur Museum ,39.8076769,-75.6017867,Winterthur,Estados Unidos,
1731,Museum of Arts and Sciences ,29.1921138,-81.0373001,Daytona Beach,Estados Unidos,
1025,Colección Ojeda-Beck ,38.55157588,-121.7191535,Davis ,Estados Unidos,
1703,Figge Art Museum ,41.5203411,-90.5767438,Davenport,Estados Unidos,
436,Meadows Museum Dallas ,32.8384146,-96.7843335,Dallas,Estados Unidos,
940,Archivo Regional ,-13.52097199,-71.95833553,Cuzco,Perú,
1068,Casa de la Calle Arones,-13.51724413,-71.98244916,Cuzco,Perú,
261,Catedral Virgen de la Asunción ,-13.5161895,-71.9778728,Cuzco,Perú,
1681,Colección José Masa,-13.51683346,-71.97872604,Cuzco,Perú,
1024,Colección Lombarri-Orihuela ,-13.51683346,-71.97872604,Cuzco,Perú,
1673,Colección Mercedes Gallagher de Park ,-13.51683346,-71.97872604,Cuzco,Perú,
1147,Colección Roberto Samanez ,-13.51683346,-71.97872604,Cuzco,Perú,
981,Colección Ronald Peralta ,-13.51683346,-71.97872604,Cuzco,Perú,
1679,Colección Rosalva de León de Vivero ,-13.51683346,-71.97872604,Cuzco,Perú,
1054,Colección Santiago Lechuga Andia ,-13.51683346,-71.97872604,Cuzco,Perú,
1145,Convento de la Trinidad ,-13.52024735,-71.96255251,Cuzco,Perú,
363,Convento de las  nazarenas ,-13.51445304,-71.97736269,Cuzco,Perú,
479,Convento dominico santa Catalina de Siena ,-13.517509,-71.9772599,Cuzco,Perú,
402,Convento Franciscano la Recoleta ,-13.51615416,-71.9654198,Cuzco,Perú,
820,Convento san Agustín ,-13.5185823,-71.9813382,Cuzco,Perú,
1055,Convento y hospital san Juan de Dios ,-13.51643836,-71.98209607,Cuzco,Perú,
580,"Fundación BBVA Perú, Museo de Arte Precolombino",-13.5149814,-71.9774494,Cuzco,Perú,
705,Hotel Convento ,-13.517012,-71.976004,Cuzco,Perú,
262,Hotel Palacio del Inka ,-13.5196269,-71.9749677,Cuzco,Perú,
468,Iglesia conventual de Santo Domingo ,-13.5199641,-71.9751125,Cuzco,Perú,
1134,Iglesia de la Almudena ,-13.52699706,-71.98766527,Cuzco,Perú,
918,Iglesia del Triunfo ,-13.51645136,-71.97745638,Cuzco,Perú,
7,Iglesia La Compañía de Jesús ,-13.5172961,-71.9782355,Cuzco,Perú,
969,Iglesia Patrón Santiago ,-13.52534117,-71.98349454,Cuzco,Perú,
455,"Iglesia Sagrada Familia o Jesús, José y Maria ",-13.51601751,-71.97805798,Cuzco,Perú,
265,Iglesia san Blas ,-13.51490925,-71.97455003,Cuzco,Perú,
504,Iglesia san Cristóbal ,-13.51312982,-71.980098,Cuzco,Perú,
933,Iglesia san Jerónimo ,-13.54290122,-71.88365743,Cuzco,Perú,
41,Iglesia san Pedro Apóstol ,-13.5208933,-71.9836917,Cuzco,Perú,
351,Iglesia san Sebastián ,-13.530099,-71.93805,Cuzco,Perú,
730,Iglesia y convento carmelita santa Teresa de Jesús ,-13.5154508,-71.9812137,Cuzco,Perú,
264,Iglesia y convento La Merced ,-13.518274,-71.9794961,Cuzco,Perú,
577,Iglesia y convento san Antonio Abad ,-13.52517518,-71.95105408,Cuzco,Perú,
165,Iglesia y convento san Francisco de Asis ,-13.51819232,-71.98209461,Cuzco,Perú,
626,Iglesia y convento santa Clara ,-13.519975,-71.9821316,Cuzco,Perú,
467,Museo de Arte religioso - Palacio Arzobispal ,-13.51609722,-71.9764178,Cuzco,Perú,
475,Museo Histórico Regional del Cuzco ,-13.51693465,-71.98033853,Cuzco,Perú,
488,"Museo Inka, Universidad San Antonio Abad",-13.5155932,-71.9781538,Cuzco,Perú,
1475,Rectorado Universidad San Antonio Abad ,-13.51506034,-71.98075485,Cuzco,Perú,
1079,Seminario San Antonio Abad ,-13.54489344,-71.95040172,Cuzco,Perú,
736,Iglesia la Virgen Asunta ,-13.90410072,-71.49943393,Cusipata,Perú,
