id,artwork_id,description_id,nombre
69790,15328,10,Ángeles / querubines
30099,15329,7,Accidente / calamidad
30101,15329,225,Cama
30105,15329,335,Nobles
30106,15329,95,Oración
104470,15330,100,Paisaje
137773,15330,100,Paisaje
129633,15331,726,Cuchillo / daga  
129634,15331,726,Cuchillo / daga  
131876,15331,678,Flechas
15085,15331,25,Arco o marco de flores
129635,15332,726,Cuchillo / daga  
129636,15332,726,Cuchillo / daga  
116558,15332,726,Cuchillo / daga  
129637,15333,726,Cuchillo / daga  
129638,15333,726,Cuchillo / daga  
15111,15333,100,Paisaje
116561,15333,652,Colina / montaña 
138063,15333,718,Pañuelo blanco 
136223,15334,84,Mesa
89728,15334,10,Ángeles / querubines
89729,15334,10,Ángeles / querubines
89732,15334,84,Mesa
89733,15334,10,Ángeles / querubines
89734,15334,10,Ángeles / querubines
89735,15334,216,Telas
142244,15334,216,Telas
8792,15335,536,Camino 
8794,15335,100,Paisaje
8795,15335,163,Túnica
138325,15335,693,Peces 
37547,15337,10,Ángeles / querubines
71039,15339,163,Túnica
133027,15340,289,Hábito
36443,15340,10,Ángeles / querubines
36445,15340,47,Emblema
131121,15341,42,Escapulario
6541,15341,10,Ángeles / querubines
6544,15341,108,Purgatorio
116171,15341,132,Coronación
116174,15341,10,Ángeles / querubines
18923,15342,10,Ángeles / querubines
129639,15343,726,Cuchillo / daga  
134151,15343,708,Jarra
15124,15343,10,Ángeles / querubines
15125,15343,105,Postrimerías
141307,15343,828,Sudario 
130194,15344,735,Cuerda / soga  (atadura)
66003,15344,735,Cuerda / soga  (atadura)
19651,15345,8,Aparición
19654,15345,321,Indígenas 
25038,15346,10,Ángeles / querubines
25039,15346,10,Ángeles / querubines
25046,15346,164,Desnudo
25047,15346,90,Muerte / sepulcro
56551,15347,10,Ángeles / querubines
56552,15347,170,Elementos arquitectónicos 
56553,15347,90,Muerte / sepulcro
19923,15348,163,Túnica
19925,15348,338,Escritura
21827,15348,429,Tintero y pluma
143727,15348,429,Tintero y pluma
20566,15349,163,Túnica
20568,15349,338,Escritura
22380,15349,429,Tintero y pluma
143728,15349,429,Tintero y pluma
144006,15349,633,Vaca
21194,15350,84,Mesa
21196,15350,163,Túnica
21198,15350,338,Escritura
22977,15350,429,Tintero y pluma
143729,15350,429,Tintero y pluma
21515,15351,163,Túnica
23301,15351,429,Tintero y pluma
143730,15351,429,Tintero y pluma
69346,15352,10,Ángeles / querubines
69350,15352,92,Nacimiento
70407,15353,101,Papa
70408,15353,87,Monarquía
131122,15354,42,Escapulario
133028,15354,289,Hábito
6552,15354,20,Carmelita
6554,15354,108,Purgatorio
116177,15354,10,Ángeles / querubines
126737,15355,186,Caída
127005,15355,589,Calvario
69834,15357,35,Cortinaje
69836,15357,83,Medallas e insignias
127196,15358,225,Cama
81665,15358,10,Ángeles / querubines
81666,15358,10,Ángeles / querubines
81669,15358,90,Muerte / sepulcro
81672,15358,10,Ángeles / querubines
81673,15358,10,Ángeles / querubines
34029,15359,8,Aparición
34031,15359,85,Milagro
130195,15360,735,Cuerda / soga  (atadura)
85255,15361,291,Apóstoles 
135280,15362,657,Mazo
23567,15362,291,Apóstoles 
23569,15362,163,Túnica
26889,15363,291,Apóstoles 
26891,15363,163,Túnica
24644,15364,291,Apóstoles 
24646,15364,163,Túnica
25466,15365,291,Apóstoles 
25468,15365,163,Túnica
97547,15366,10,Ángeles / querubines
97549,15366,132,Coronación
34034,15367,8,Aparición
34037,15367,85,Milagro
34039,15367,129,Visión
131706,15368,461,Flauta
74381,15368,10,Ángeles / querubines
74382,15368,132,Coronación
74383,15368,10,Ángeles / querubines
146520,15368,697,Violín
134152,15369,708,Jarra
91846,15369,547,Ministro 
142245,15369,216,Telas
145255,15369,163,Túnica
145256,15369,163,Túnica
146854,15369,242,Velo
127263,15370,225,Cama
95151,15370,10,Ángeles / querubines
142246,15370,216,Telas
8805,15371,536,Camino 
8806,15371,100,Paisaje
138326,15371,693,Peces 
128164,15372,255,Casulla
94310,15372,346,Obispo / arzobispo
94312,15372,429,Tintero y pluma
124284,15373,655,Bastón de mando
124285,15373,342,Bebé
124286,15373,50,Escudo de armas
124289,15373,84,Mesa
131457,15374,55,Eucaristía
74293,15374,291,Apóstoles 
6640,15375,100,Paisaje
6641,15375,213,Pueblo
131123,15377,42,Escapulario
6563,15377,47,Emblema
37442,15378,10,Ángeles / querubines
131877,15379,678,Flechas
9713,15379,536,Camino 
9716,15379,150,Naturaleza
117107,15379,321,Indígenas 
137774,15379,100,Paisaje
129640,15380,726,Cuchillo / daga  
134776,15380,477,Lanza
64574,15380,788,Vida ejemplar / venerable
111897,15380,726,Cuchillo / daga  
111899,15380,477,Lanza
137775,15380,100,Paisaje
139936,15380,157,Soldados
129641,15381,726,Cuchillo / daga  
22017,15381,164,Desnudo
22020,15381,291,Apóstoles 
19926,15382,163,Túnica
19929,15382,338,Escritura
142745,15382,429,Tintero y pluma
21831,15382,429,Tintero y pluma
143731,15382,429,Tintero y pluma
130196,15383,735,Cuerda / soga  (atadura)
66012,15383,291,Apóstoles 
66013,15383,735,Cuerda / soga  (atadura)
20280,15385,10,Ángeles / querubines
41422,15386,10,Ángeles / querubines
41423,15386,291,Apóstoles 
41426,15386,164,Desnudo
41427,15386,90,Muerte / sepulcro
41428,15386,95,Oración
41429,15386,108,Purgatorio
125774,15387,145,Biblia
17522,15387,163,Túnica
125411,15388,281,Bandera
28249,15388,291,Apóstoles 
141100,15388,364,Sombrero
124470,15389,490,Antorcha
125412,15389,281,Bandera
3729,15389,11,Armadura / yelmo
3734,15389,120,Sol y luna
5115,15389,429,Tintero y pluma
143732,15389,429,Tintero y pluma
131878,15390,678,Flechas
133029,15390,289,Hábito
136224,15390,84,Mesa
61518,15390,10,Ángeles / querubines
61519,15390,10,Ángeles / querubines
61520,15390,20,Carmelita
61521,15390,245,Monjas 
61522,15390,245,Monjas 
61526,15390,99,Órdenes religiosas
142746,15390,429,Tintero y pluma
52996,15390,429,Tintero y pluma
143733,15390,429,Tintero y pluma
145257,15390,163,Túnica
146855,15390,242,Velo
136225,15391,84,Mesa
37320,15391,35,Cortinaje
37322,15391,84,Mesa
37323,15391,346,Obispo / arzobispo
37325,15391,364,Sombrero
37326,15391,216,Telas
115221,15391,50,Escudo de armas
115222,15391,50,Escudo de armas
115223,15391,572,Habitación
115224,15391,289,Hábito
138064,15391,718,Pañuelo blanco 
141101,15391,364,Sombrero
85260,15392,291,Apóstoles 
55431,15393,10,Ángeles / querubines
55432,15393,10,Ángeles / querubines
37549,15394,10,Ángeles / querubines
132042,15395,572,Habitación
133030,15395,289,Hábito
64560,15395,35,Cortinaje
64562,15395,788,Vida ejemplar / venerable
111902,15395,289,Hábito
111903,15395,364,Sombrero
141102,15395,364,Sombrero
3736,15396,10,Ángeles / querubines
3737,15396,10,Ángeles / querubines
3742,15396,120,Sol y luna
3743,15396,10,Ángeles / querubines
76981,15397,10,Ángeles / querubines
37414,15398,10,Ángeles / querubines
131458,15399,55,Eucaristía
74297,15399,291,Apóstoles 
28253,15401,291,Apóstoles 
141103,15401,364,Sombrero
91004,15402,10,Ángeles / querubines
91005,15402,10,Ángeles / querubines
99179,15403,92,Nacimiento
130197,15404,735,Cuerda / soga  (atadura)
98900,15405,10,Ángeles / querubines
98901,15405,10,Ángeles / querubines
77051,15406,87,Monarquía
133031,15407,289,Hábito
41431,15407,10,Ángeles / querubines
41432,15407,10,Ángeles / querubines
41437,15407,108,Purgatorio
85265,15408,291,Apóstoles 
13451,15409,10,Ángeles / querubines
13453,15409,163,Túnica
112106,15409,10,Ángeles / querubines
126524,15410,161,Brocados (flores o dorados) 
66382,15410,10,Ángeles / querubines
66385,15410,163,Túnica
90993,15411,10,Ángeles / querubines
90994,15411,10,Ángeles / querubines
86113,15412,291,Apóstoles 
86114,15412,10,Ángeles / querubines
90957,15413,10,Ángeles / querubines
90958,15413,10,Ángeles / querubines
37447,15414,10,Ángeles / querubines
28257,15415,291,Apóstoles 
28260,15415,163,Túnica
21746,15416,163,Túnica
131459,15417,55,Eucaristía
74307,15417,291,Apóstoles 
128291,15420,283,Ciervo 
129154,15420,303,Corona de laurel
134777,15420,477,Lanza
13787,15420,652,Colina / montaña 
53823,15421,164,Desnudo
53824,15421,652,Colina / montaña 
134153,15422,708,Jarra
136226,15422,84,Mesa
91854,15422,547,Ministro 
37553,15424,10,Ángeles / querubines
37555,15424,163,Túnica
128165,15425,255,Casulla
93610,15425,346,Obispo / arzobispo
130198,15426,735,Cuerda / soga  (atadura)
133032,15427,289,Hábito
134778,15427,477,Lanza
61529,15427,10,Ángeles / querubines
61530,15427,10,Ángeles / querubines
61531,15427,20,Carmelita
61534,15427,245,Monjas 
61535,15427,245,Monjas 
61539,15427,99,Órdenes religiosas
145258,15427,163,Túnica
146856,15427,242,Velo
18303,15428,10,Ángeles / querubines
77866,15430,291,Apóstoles 
77870,15430,148,Desconsuelo
65727,15431,10,Ángeles / querubines
65728,15431,291,Apóstoles 
65729,15431,10,Ángeles / querubines
65733,15431,10,Ángeles / querubines
130199,15432,735,Cuerda / soga  (atadura)
67015,15432,10,Ángeles / querubines
67016,15432,735,Cuerda / soga  (atadura)
130200,15433,735,Cuerda / soga  (atadura)
69059,15433,735,Cuerda / soga  (atadura)
69063,15433,157,Soldados
15906,15434,10,Ángeles / querubines
15907,15434,35,Cortinaje
15908,15434,209,Llanto
131918,15435,180,Guirnalda
136227,15435,84,Mesa
87403,15435,10,Ángeles / querubines
87404,15435,10,Ángeles / querubines
87408,15435,100,Paisaje
87409,15435,10,Ángeles / querubines
87410,15435,10,Ángeles / querubines
137776,15435,100,Paisaje
102014,15437,101,Papa
93605,15438,473,Pluma
78327,15438,429,Tintero y pluma
143734,15438,429,Tintero y pluma
39366,15439,8,Aparición
130340,15441,767,Cuna
89736,15441,10,Ángeles / querubines
89737,15441,10,Ángeles / querubines
89738,15441,10,Ángeles / querubines
89739,15441,10,Ángeles / querubines
89747,15441,10,Ángeles / querubines
89748,15441,10,Ángeles / querubines
127541,15442,780,Candelabro
47713,15442,35,Cortinaje
47715,15442,170,Elementos arquitectónicos 
132043,15443,572,Habitación
133033,15443,289,Hábito
136228,15443,84,Mesa
142747,15443,429,Tintero y pluma
93162,15443,429,Tintero y pluma
143735,15443,429,Tintero y pluma
145259,15443,163,Túnica
146857,15443,242,Velo
98730,15444,10,Ángeles / querubines
125413,15446,281,Bandera
3751,15446,11,Armadura / yelmo
5137,15446,429,Tintero y pluma
143736,15446,429,Tintero y pluma
17925,15447,177,Contemplación
17926,15447,289,Hábito
145260,15447,163,Túnica
146858,15447,242,Velo
129642,15449,726,Cuchillo / daga  
133034,15449,289,Hábito
34489,15449,3,Alegoría
34490,15449,10,Ángeles / querubines
34492,15449,132,Coronación
24340,15450,95,Oración
136620,15451,448,Monjes
61837,15451,448,Monjes
61839,15451,163,Túnica
145261,15451,163,Túnica
136229,15452,84,Mesa
86147,15452,84,Mesa
133035,15453,289,Hábito
46455,15453,10,Ángeles / querubines
46459,15453,45,Dominicos
46462,15453,245,Monjas 
131124,15454,42,Escapulario
37795,15454,163,Túnica
96981,15455,10,Ángeles / querubines
92047,15456,275,Balcón
92048,15456,35,Cortinaje
92054,15456,72,Jesuitas 
92056,15456,95,Oración
92062,15457,72,Jesuitas 
92063,15457,72,Jesuitas 
92065,15457,100,Paisaje
137777,15457,100,Paisaje
109460,15458,770,Ermitaño
125775,15459,145,Biblia
141104,15459,364,Sombrero
11275,15460,1,África
11276,15460,6,América
11277,15460,10,Ángeles / querubines
11278,15460,12,Asia
11282,15460,37,Cuatro continentes
11284,15460,45,Dominicos
11285,15460,56,Europa
11290,15460,152,Ojos vendados
12989,15460,429,Tintero y pluma
143737,15460,429,Tintero y pluma
136621,15461,448,Monjes
127197,15461,225,Cama
136230,15461,84,Mesa
61840,15461,225,Cama
61842,15461,194,Instrumentos médicos
61843,15461,448,Monjes
129155,15462,303,Corona de laurel
77026,15462,10,Ángeles / querubines
77872,15463,291,Apóstoles 
77876,15463,148,Desconsuelo
98553,15464,10,Ángeles / querubines
2406,15465,10,Ángeles / querubines
2407,15465,8,Aparición
2411,15465,121,Sueño
131879,15468,678,Flechas
133036,15468,289,Hábito
62806,15468,10,Ángeles / querubines
62807,15468,10,Ángeles / querubines
62808,15468,20,Carmelita
62813,15468,245,Monjas 
62814,15468,245,Monjas 
62819,15468,99,Órdenes religiosas
145262,15468,163,Túnica
146859,15468,242,Velo
128677,15469,652,Colina / montaña 
67980,15469,536,Camino 
67983,15469,100,Paisaje
139178,15469,705,Botella
142247,15469,216,Telas
145263,15469,163,Túnica
64475,15470,10,Ángeles / querubines
64476,15470,132,Coronación
64479,15470,301,#N/A
141105,15471,364,Sombrero
124974,15472,11,Armadura / yelmo
134779,15472,477,Lanza
134780,15472,477,Lanza
18889,15472,25,Arco o marco de flores
110562,15472,11,Armadura / yelmo
110563,15472,11,Armadura / yelmo
110564,15472,164,Desnudo
110565,15472,477,Lanza
110566,15472,86,Mitología 
139357,15472,328,Río
145264,15472,163,Túnica
47866,15473,132,Coronación
97554,15473,10,Ángeles / querubines
133483,15474,421,Herramientas de oficio
93879,15474,346,Obispo / arzobispo
93881,15474,429,Tintero y pluma
142748,15474,429,Tintero y pluma
131254,15475,338,Escritura
98837,15476,121,Sueño
12941,15477,177,Contemplación
138853,15477,669,Platos
145265,15477,163,Túnica
146860,15477,242,Velo
131460,15478,55,Eucaristía
133730,15478,441,Hostia
97559,15478,132,Coronación
97563,15478,55,Eucaristía
97565,15478,448,Monjes
82089,15478,429,Tintero y pluma
143738,15478,429,Tintero y pluma
6878,15479,163,Túnica
3105,15480,84,Mesa
3106,15480,95,Oración
3107,15480,87,Monarquía
145266,15480,163,Túnica
109466,15481,770,Ermitaño
109468,15481,100,Paisaje
133731,15482,441,Hostia
6455,15482,130,Penitencia
145267,15482,163,Túnica
14047,15483,3,Alegoría
14048,15483,10,Ángeles / querubines
14051,15483,136,Limpieza
129156,15484,303,Corona de laurel
14057,15484,3,Alegoría
14058,15484,10,Ángeles / querubines
12670,15485,3,Alegoría
12671,15485,10,Ángeles / querubines
12677,15485,164,Desnudo
12681,15486,3,Alegoría
12682,15486,10,Ángeles / querubines
12686,15486,164,Desnudo
127476,15487,728,Campana
130201,15487,735,Cuerda / soga  (atadura)
133342,15487,800,Hacha
26737,15487,164,Desnudo
26741,15487,90,Muerte / sepulcro
26742,15487,100,Paisaje
17530,15489,11,Armadura / yelmo
17531,15489,35,Cortinaje
17532,15489,84,Mesa
17534,15489,157,Soldados
17536,15489,11,Armadura / yelmo
133037,15490,289,Hábito
33350,15490,3,Alegoría
33353,15490,361,Reloj de arena
129643,15491,726,Cuchillo / daga  
10115,15491,3,Alegoría
10118,15491,90,Muerte / sepulcro
10120,15491,100,Paisaje
10122,15491,163,Túnica
10123,15491,164,Desnudo
139358,15491,328,Río
19256,15492,3,Alegoría
19259,15492,104,Política
2447,15493,100,Paisaje
2448,15493,163,Túnica
2449,15493,652,Colina / montaña 
2450,15493,189,Tablas
2451,15493,11,Armadura / yelmo
2452,15493,191,Tiendas de campaña
20569,15494,84,Mesa
20571,15494,163,Túnica
20574,15494,338,Escritura
142749,15494,429,Tintero y pluma
22384,15494,429,Tintero y pluma
143739,15494,429,Tintero y pluma
144007,15494,633,Vaca
2542,15495,80,Mar
2543,15495,130,Penitencia
79490,15496,8,Aparición
79494,15496,164,Desnudo
136734,15497,95,Oración
6459,15497,100,Paisaje
6460,15497,130,Penitencia
130202,15498,735,Cuerda / soga  (atadura)
74191,15498,164,Desnudo
124587,15499,8,Aparición
42608,15499,164,Desnudo
42609,15499,45,Dominicos
42613,15499,442,Mística
42614,15499,245,Monjas 
42615,15499,245,Monjas 
42619,15499,129,Visión
141308,15499,828,Sudario 
145268,15499,163,Túnica
19931,15500,163,Túnica
21836,15500,429,Tintero y pluma
143740,15500,429,Tintero y pluma
17547,15501,163,Túnica
17549,15501,652,Colina / montaña 
17550,15501,100,Paisaje
136583,15502,675,Musulmán
63962,15502,263,Evangelización
63964,15502,321,Indígenas 
70828,15503,10,Ángeles / querubines
3500,15504,163,Túnica
83625,15505,321,Indígenas 
83626,15505,321,Indígenas 
73285,15508,8,Aparición
25469,15509,291,Apóstoles 
25472,15509,163,Túnica
3423,16001,180,Guirnalda
3424,16001,163,Túnica
24342,16001,95,Oración
24343,16001,120,Sol y luna
133484,16002,421,Herramientas de oficio
133485,16002,421,Herramientas de oficio
100753,16002,608,Artesano
105730,16002,204,Oficio / trabajo
132044,16003,572,Habitación
136231,16003,84,Mesa
100754,16003,608,Artesano
100755,16003,122,Taller
105732,16003,559,Costumbres
105733,16003,137,Cotidianidad
105735,16003,84,Mesa
105736,16003,216,Telas
142248,16003,216,Telas
142413,16003,830,Tijeras
133038,16004,289,Hábito
46471,16004,45,Dominicos
46473,16004,245,Monjas 
46474,16004,245,Monjas 
2153,16005,10,Ángeles / querubines
2157,16005,163,Túnica
138214,16005,754,Perla
7929,16008,60,Franciscanos
116934,16008,10,Ángeles / querubines
125874,16009,525,Birrete
71718,16009,10,Ángeles / querubines
71723,16009,10,Ángeles / querubines
22684,16010,163,Túnica
6289,16011,10,Ángeles / querubines
6290,16011,100,Paisaje
6292,16011,163,Túnica
2158,16012,10,Ángeles / querubines
138215,16012,754,Perla
145269,16013,163,Túnica
146861,16013,242,Velo
2759,16014,163,Túnica
138216,16014,754,Perla
5045,16015,11,Armadura / yelmo
6635,16015,429,Tintero y pluma
143741,16015,429,Tintero y pluma
134781,16016,477,Lanza
2961,16016,163,Túnica
5050,16017,11,Armadura / yelmo
6646,16017,429,Tintero y pluma
143742,16017,429,Tintero y pluma
133039,16018,289,Hábito
50821,16018,10,Ángeles / querubines
50822,16018,10,Ángeles / querubines
50823,16018,45,Dominicos
50824,16018,245,Monjas 
50825,16018,245,Monjas 
50829,16018,10,Ángeles / querubines
50830,16018,10,Ángeles / querubines
125414,16019,281,Bandera
5827,16019,10,Ángeles / querubines
5828,16019,10,Ángeles / querubines
5829,16019,11,Armadura / yelmo
5830,16019,163,Túnica
7543,16019,429,Tintero y pluma
143743,16019,429,Tintero y pluma
5752,16021,10,Ángeles / querubines
5753,16021,10,Ángeles / querubines
5833,16022,163,Túnica
101728,16023,163,Túnica
5689,16024,10,Ángeles / querubines
5690,16024,10,Ángeles / querubines
5693,16024,163,Túnica
5699,16025,10,Ángeles / querubines
5700,16025,10,Ángeles / querubines
5704,16025,163,Túnica
5295,16026,163,Túnica
8809,16027,163,Túnica
6753,16028,10,Ángeles / querubines
6755,16028,100,Paisaje
8812,16029,163,Túnica
138327,16029,693,Peces 
8815,16030,163,Túnica
138217,16030,754,Perla
138328,16030,693,Peces 
43727,16031,10,Ángeles / querubines
43728,16031,35,Cortinaje
98245,16032,10,Ángeles / querubines
6757,16034,35,Cortinaje
6758,16034,47,Emblema
6759,16034,163,Túnica
84032,16034,429,Tintero y pluma
143744,16034,429,Tintero y pluma
145270,16034,163,Túnica
128678,16035,652,Colina / montaña 
5705,16035,10,Ángeles / querubines
124975,16036,11,Armadura / yelmo
134782,16036,477,Lanza
6642,16036,11,Armadura / yelmo
6643,16036,100,Paisaje
6644,16036,11,Armadura / yelmo
6645,16036,204,Oficio / trabajo
24410,16038,90,Muerte / sepulcro
23424,16039,10,Ángeles / querubines
23427,16039,100,Paisaje
128679,16040,652,Colina / montaña 
6761,16040,10,Ángeles / querubines
6762,16040,100,Paisaje
6763,16040,121,Sueño
12267,16041,10,Ángeles / querubines
12268,16041,163,Túnica
17553,16042,84,Mesa
17559,16043,92,Nacimiento
17561,16043,225,Cama
89915,16044,10,Ángeles / querubines
89916,16044,10,Ángeles / querubines
142249,16044,216,Telas
85271,16045,291,Apóstoles 
136232,16046,84,Mesa
77878,16047,291,Apóstoles 
77883,16047,148,Desconsuelo
108182,16048,10,Ángeles / querubines
108184,16048,90,Muerte / sepulcro
108185,16048,100,Paisaje
141309,16048,828,Sudario 
77885,16049,291,Apóstoles 
77889,16049,148,Desconsuelo
127006,16050,589,Calvario
82122,16050,735,Cuerda / soga  (atadura)
69793,16051,8,Aparición
69794,16051,291,Apóstoles 
69795,16051,10,Ángeles / querubines
69798,16051,95,Oración
130203,16052,735,Cuerda / soga  (atadura)
64481,16052,735,Cuerda / soga  (atadura)
24647,16053,291,Apóstoles 
24649,16053,163,Túnica
9324,16054,100,Paisaje
9327,16054,250,Verdugo
20581,16055,163,Túnica
20583,16055,338,Escritura
142750,16055,429,Tintero y pluma
22393,16055,429,Tintero y pluma
143745,16055,429,Tintero y pluma
144008,16055,633,Vaca
44593,16056,10,Ángeles / querubines
4598,16057,100,Paisaje
134783,16058,477,Lanza
10194,16058,177,Contemplación
131880,16059,678,Flechas
70735,16060,10,Ángeles / querubines
26745,16061,10,Ángeles / querubines
26749,16061,164,Desnudo
26752,16061,90,Muerte / sepulcro
26753,16061,95,Oración
26754,16061,99,Órdenes religiosas
115458,16062,338,Escritura
115459,16062,473,Pluma
38741,16062,429,Tintero y pluma
143746,16062,429,Tintero y pluma
115464,16063,473,Pluma
38744,16063,429,Tintero y pluma
143747,16063,429,Tintero y pluma
133040,16065,289,Hábito
36798,16065,35,Cortinaje
36801,16065,101,Papa
36803,16065,216,Telas
115307,16065,50,Escudo de armas
115308,16065,50,Escudo de armas
115309,16065,289,Hábito
141310,16065,828,Sudario 
141311,16065,828,Sudario 
142250,16065,216,Telas
49923,16066,242,Velo
125776,16067,145,Biblia
135436,16067,83,Medallas e insignias
136233,16067,84,Mesa
41565,16067,35,Cortinaje
41566,16067,45,Dominicos
41569,16067,202,Imagen en la imagen
41570,16067,84,Mesa
41574,16067,364,Sombrero
41575,16067,216,Telas
115460,16067,50,Escudo de armas
115461,16067,50,Escudo de armas
141106,16067,364,Sombrero
135437,16068,83,Medallas e insignias
136234,16068,84,Mesa
41583,16068,84,Mesa
115465,16068,775,Bonete
115467,16068,35,Cortinaje
115468,16068,45,Dominicos
115469,16068,338,Escritura
115470,16068,50,Escudo de armas
115471,16068,50,Escudo de armas
115472,16068,473,Pluma
115473,16068,429,Tintero y pluma
142251,16068,216,Telas
39014,16068,429,Tintero y pluma
143748,16068,429,Tintero y pluma
125777,16069,145,Biblia
133041,16069,289,Hábito
39608,16069,35,Cortinaje
39612,16069,84,Mesa
39613,16069,346,Obispo / arzobispo
39615,16069,364,Sombrero
39616,16069,216,Telas
115043,16069,346,Obispo / arzobispo
115044,16069,289,Hábito
142252,16069,216,Telas
136735,16070,95,Oración
128680,16070,652,Colina / montaña 
80481,16070,10,Ángeles / querubines
80482,16070,536,Camino 
145271,16070,163,Túnica
145272,16070,163,Túnica
20466,16072,163,Túnica
134957,16073,749,Látigo
5474,16073,163,Túnica
138218,16073,754,Perla
20532,16074,100,Paisaje
89930,16077,10,Ángeles / querubines
89931,16077,10,Ángeles / querubines
80712,16079,35,Cortinaje
98558,16080,10,Ángeles / querubines
6069,16082,177,Contemplación
137778,16082,100,Paisaje
134958,16083,749,Látigo
477,16083,130,Penitencia
6076,16083,10,Ángeles / querubines
6080,16083,100,Paisaje
146521,16083,697,Violín
64146,16084,10,Ángeles / querubines
111414,16084,10,Ángeles / querubines
16853,16085,10,Ángeles / querubines
16855,16085,57,Éxtasis
16858,16085,289,Hábito
8242,16086,10,Ángeles / querubines
8243,16086,100,Paisaje
8246,16086,335,Nobles
16263,16087,35,Cortinaje
16266,16087,177,Contemplación
136235,16088,84,Mesa
12894,16088,95,Oración
145273,16088,163,Túnica
146862,16088,242,Velo
57537,16089,20,Carmelita
57541,16089,245,Monjas 
57542,16089,245,Monjas 
57546,16089,99,Órdenes religiosas
57547,16089,100,Paisaje
137779,16089,100,Paisaje
141107,16089,364,Sombrero
131881,16090,678,Flechas
133042,16090,289,Hábito
61552,16090,10,Ángeles / querubines
61553,16090,10,Ángeles / querubines
61554,16090,20,Carmelita
61556,16090,245,Monjas 
61557,16090,245,Monjas 
61561,16090,99,Órdenes religiosas
145274,16090,163,Túnica
146863,16090,242,Velo
128166,16091,255,Casulla
41989,16091,170,Elementos arquitectónicos 
41990,16091,346,Obispo / arzobispo
145275,16093,163,Túnica
86247,16094,10,Ángeles / querubines
86249,16094,10,Ángeles / querubines
86245,16095,10,Ángeles / querubines
23213,16096,291,Apóstoles 
23215,16096,163,Túnica
21200,16097,163,Túnica
21202,16097,338,Escritura
100387,16099,328,Río
139359,16099,328,Río
100390,16100,328,Río
139360,16100,328,Río
130341,16101,767,Cuna
62153,16101,225,Cama
62154,16101,92,Nacimiento
134959,16102,749,Látigo
82691,16103,10,Ángeles / querubines
82686,16104,10,Ángeles / querubines
82688,16104,132,Coronación
57995,16106,150,Naturaleza
70921,16107,100,Paisaje
70922,16107,360,Predicación
70923,16107,10,Ángeles / querubines
14207,16108,58,Familia
137780,16108,100,Paisaje
87434,16109,170,Elementos arquitectónicos 
87435,16109,100,Paisaje
137781,16109,100,Paisaje
136736,16110,95,Oración
99577,16110,95,Oración
131255,16111,338,Escritura
99578,16111,338,Escritura
86402,16112,289,Hábito
86418,16113,100,Paisaje
86419,16113,163,Túnica
133732,16114,441,Hostia
45238,16114,441,Hostia
125875,16115,525,Birrete
127796,16115,137,Cotidianidad
131389,16115,447,Estola
45233,16115,137,Cotidianidad
45235,16115,84,Mesa
80808,16116,10,Ángeles / querubines
125876,16117,525,Birrete
64158,16117,170,Elementos arquitectónicos 
111417,16117,100,Paisaje
137782,16117,100,Paisaje
136236,16118,84,Mesa
64153,16118,84,Mesa
64154,16118,170,Elementos arquitectónicos 
133486,16120,421,Herramientas de oficio
131882,16122,678,Flechas
136237,16123,84,Mesa
38339,16123,338,Escritura
38340,16123,170,Elementos arquitectónicos 
38341,16123,346,Obispo / arzobispo
37104,16123,429,Tintero y pluma
143749,16123,429,Tintero y pluma
9765,16124,65,Iglesia
125877,16126,525,Birrete
71755,16126,170,Elementos arquitectónicos 
131182,16127,759,Escoba
48822,16127,45,Dominicos
48824,16127,84,Mesa
25473,16129,291,Apóstoles 
25475,16129,163,Túnica
106407,16130,35,Cortinaje
128167,16131,255,Casulla
135217,16131,80,Mar
38577,16131,85,Milagro
38579,16131,346,Obispo / arzobispo
136238,16132,84,Mesa
46960,16132,84,Mesa
46961,16132,669,Platos
133043,16133,289,Hábito
521,16133,132,Coronación
106560,16133,10,Ángeles / querubines
131390,16134,447,Estola
38573,16134,346,Obispo / arzobispo
46952,16135,10,Ángeles / querubines
46956,16135,448,Monjes
129157,16136,303,Corona de laurel
129644,16136,726,Cuchillo / daga  
64579,16136,10,Ángeles / querubines
64585,16136,788,Vida ejemplar / venerable
111905,16136,726,Cuchillo / daga  
45392,16137,346,Obispo / arzobispo
128168,16138,255,Casulla
45379,16138,346,Obispo / arzobispo
128169,16139,255,Casulla
45366,16139,346,Obispo / arzobispo
24418,16140,209,Llanto
128170,16141,255,Casulla
45346,16141,346,Obispo / arzobispo
45347,16141,100,Paisaje
131125,16142,42,Escapulario
6565,16142,10,Ángeles / querubines
6566,16142,20,Carmelita
6567,16142,47,Emblema
89207,16143,10,Ángeles / querubines
89208,16143,10,Ángeles / querubines
128292,16144,283,Ciervo 
14225,16144,58,Familia
14229,16144,10,Ángeles / querubines
91564,16145,10,Ángeles / querubines
91565,16145,10,Ángeles / querubines
91546,16146,10,Ángeles / querubines
7933,16147,60,Franciscanos
7936,16147,163,Túnica
70417,16148,163,Túnica
7939,16149,60,Franciscanos
7942,16149,163,Túnica
46946,16150,84,Mesa
22913,16151,163,Túnica
138854,16151,669,Platos
28442,16152,245,Monjas 
97584,16153,10,Ángeles / querubines
97586,16153,132,Coronación
97588,16153,10,Ángeles / querubines
97592,16154,132,Coronación
133044,16155,289,Hábito
21671,16155,35,Cortinaje
