id,artwork_id,description_id
143957,19628,483
129214,19629,305
55306,19629,321
55307,19629,321
55308,19629,85
55309,19629,360
135231,19630,80
55312,19630,15
55314,19630,72
55316,19630,80
55318,19630,99
55329,19632,10
55335,19632,202
55337,19632,72
55338,19632,95
85272,19632,429
143944,19632,429
55360,19633,72
55361,19633,360
125451,19634,281
134257,19634,419
55380,19634,72
55381,19634,99
141236,19634,364
85281,19634,429
143945,19634,429
55398,19636,132
127423,19638,536
131656,19638,58
55410,19638,10
133286,19640,289
137906,19641,100
124597,19642,8
127424,19642,536
55435,19642,8
55437,19642,72
55438,19642,85
55441,19642,129
56235,19644,291
56237,19644,95
128360,19645,285
133287,19645,289
125840,19646,145
56252,19646,10
56256,19646,263
56257,19646,321
56258,19646,99
56259,19646,360
56279,19647,383
56280,19647,285
56284,19647,360
56290,19648,285
128361,19650,285
133288,19650,289
124598,19651,8
133289,19651,289
56306,19651,10
56307,19651,8
56308,19651,85
106600,19653,10
106602,19653,132
125841,19655,145
128362,19655,285
133290,19655,289
142827,19655,429
58257,19656,291
108699,19658,364
97041,19658,429
143946,19658,429
124277,19660,35
124280,19660,84
124283,19660,793
124270,19661,50
124272,19661,367
124273,19661,84
124274,19661,364
124338,19691,652
124316,19701,100
117122,19704,225
124322,19705,10
117173,19706,10
124328,19706,10
117178,19708,620
117180,19709,78
117181,19709,242
124302,19709,750
124303,19709,35
117185,19711,58
117194,19713,100
117195,19714,35
117200,19716,10
117204,19716,278
117206,19717,35
124257,19717,242
117208,19718,10
117210,19718,100
117211,19718,157
117217,19719,321
117219,19719,108
121238,19720,35
121241,19720,618
117227,19721,166
117228,19721,603
117229,19721,100
124290,19721,364
117232,19722,200
117233,19722,137
117243,19724,108
117247,19725,58
117253,19726,78
117254,19726,25
117258,19727,3
117260,19727,200
117261,19727,164
117263,19727,100
117264,19727,328
117268,19728,90
117270,19729,50
117272,19729,346
117274,19730,15
117276,19730,338
117278,19730,84
117280,19731,321
117286,19732,132
117290,19733,15
117291,19733,338
117292,19733,50
117295,19733,346
117296,19734,15
117297,19734,35
117298,19734,50
124295,19734,84
117303,19735,137
124343,19735,58
124344,19735,212
117309,19736,35
117314,19737,35
117315,19737,50
117316,19737,84
121245,19738,168
121246,19738,137
121247,19738,100
124291,19738,166
117324,19739,368
117325,19739,59
117326,19739,245
117328,19739,788
117334,19740,92
117338,19741,3
117343,19742,655
117344,19742,35
117345,19742,515
117346,19742,50
117347,19742,83
117349,19742,364
117350,19743,10
117352,19743,327
117353,19743,58
117354,19743,92
117362,19744,85
117364,19745,360
117368,19746,291
117371,19746,65
117372,19746,85
117374,19747,291
117377,19747,65
117378,19747,85
117379,19747,100
117381,19747,213
117382,19748,735
117386,19749,338
117388,19749,84
117390,19749,429
117392,19750,58
124306,19750,84
117397,19751,8
117398,19751,213
117402,19752,327
117403,19752,92
117405,19752,10
117420,19755,735
117424,19755,157
117428,19756,65
117429,19756,477
117430,19756,213
117431,19757,10
117432,19757,572
117433,19757,90
117436,19758,10
117440,19759,10
117443,19759,92
117447,19760,35
117450,19760,216
117458,19762,45
117462,19763,10
117463,19763,167
117469,19764,10
117474,19764,429
117475,19765,10
117477,19765,245
117483,19766,202
117486,19766,429
117487,19767,10
117488,19767,35
117493,19767,170
117497,19768,170
117498,19768,216
117502,19769,170
117504,19770,35
117507,19770,170
117511,19771,793
117513,19772,72
117515,19772,793
117516,19773,655
117519,19773,170
117525,19774,60
117527,19774,129
117528,19775,8
117529,19775,225
117530,19775,60
117531,19775,572
117533,19775,101
117534,19775,121
117536,19776,10
121248,19777,137
121249,19777,58
121251,19777,313
117546,19778,4
117547,19778,10
117548,19778,8
117552,19778,60
117553,19778,100
117554,19778,129
117560,19779,129
117563,19780,245
117564,19780,448
117567,19781,10
117569,19781,82
117574,19782,10
117576,19782,620
117583,19783,289
117584,19783,442
117580,19784,742
117586,19784,301
117587,19785,5
117588,19785,10
117589,19785,8
117595,19786,10
117597,19786,89
117599,19786,108
117600,19787,10
117604,19788,225
117605,19788,572
117607,19788,92
117608,19788,620
117609,19789,767
117610,19789,572
117611,19789,85
117612,19789,92
117621,19791,100
117628,19792,100
117632,19793,327
117634,19793,377
117638,19794,35
117641,19794,346
117642,19795,477
117644,19795,100
117645,19795,87
117647,19795,120
117648,19795,121
117651,19796,239
117654,19797,225
117655,19797,35
117656,19797,572
117660,19798,10
117661,19798,58
121257,19800,377
117675,19801,225
117676,19801,572
117677,19801,90
117681,19802,225
117686,19803,43
117687,19803,89
117688,19803,108
117690,19804,8
117692,19804,301
117693,19804,442
117697,19805,572
117698,19805,89
117699,19805,130
117702,19806,130
117705,19807,442
117707,19807,129
117708,19808,65
117710,19808,107
117713,19809,8
117714,19809,156
117718,19810,10
117719,19810,10
117721,19810,735
117723,19811,327
117731,19812,10
117736,19813,291
117739,19813,84
117742,19814,291
117743,19814,90
117745,19814,100
117746,19814,90
117747,19815,10
117757,19816,10
117758,19816,10
117759,19816,281
117762,19816,130
117763,19816,105
117764,19816,108
117775,19819,8
117776,19819,85
117778,19820,346
117779,19820,572
117780,19820,202
117781,19820,321
117784,19821,65
117785,19821,72
117789,19822,85
117790,19822,346
117793,19822,90
117798,19823,100
117799,19823,328
117807,19825,10
117813,19826,512
117814,19826,35
117821,19827,100
117824,19828,10
117828,19828,620
117829,19828,120
117830,19829,10
117834,19830,10
117837,19830,90
121253,19831,35
117856,19833,101
117860,19835,275
117865,19836,589
117870,19837,10
117872,19837,572
117873,19837,84
117876,19838,377
117880,19839,477
117881,19839,377
117884,19840,10
117894,19841,367
117896,19841,795
117898,19842,367
117899,19842,652
117900,19842,213
117901,19842,328
117904,19843,137
117905,19843,367
117906,19843,652
117907,19843,213
117908,19843,328
117909,19844,275
117911,19844,377
117913,19845,377
117916,19846,170
117918,19846,377
117922,19847,377
117923,19848,10
117925,19848,377
117926,19848,10
117928,19849,377
117936,19850,786
117937,19850,726
117938,19850,321
117939,19850,150
117944,19851,786
117945,19851,411
117946,19851,321
117948,19852,137
117949,19852,321
117952,19853,321
117954,19854,15
117963,19855,209
117964,19855,90
117973,19857,65
117974,19857,100
117975,19857,564
117980,19859,35
117981,19859,58
117987,19860,35
117989,19860,515
117994,19861,100
117996,19861,766
118001,19862,795
118002,19863,160
118003,19863,137
118004,19863,394
118005,19863,618
118006,19863,191
118007,19863,796
118011,19864,35
118012,19864,394
118013,19864,678
118015,19864,90
118020,19865,100
118024,19866,100
118026,19866,620
118029,19867,58
118030,19867,84
118033,19867,100
118034,19867,216
118037,19868,58
118040,19868,367
118043,19868,100
118044,19868,564
118047,19869,572
118048,19869,100
118051,19870,515
118052,19870,795
118054,19870,104
118058,19871,164
118059,19871,618
118063,19872,84
118065,19872,797
118066,19873,3
118069,19873,394
118071,19873,367
118075,19874,35
118076,19874,515
118078,19874,202
118082,19875,738
118084,19875,706
118085,19875,499
118086,19875,499
118087,19876,281
118090,19876,80
118093,19877,104
118094,19877,157
118095,19878,35
118096,19878,515
118097,19878,104
118099,19879,281
118102,19879,100
118104,19880,577
118105,19880,58
118108,19880,473
118109,19881,512
118110,19881,35
118111,19881,100
118112,19881,473
118114,19882,150
118116,19883,4
118119,19883,160
118122,19883,796
118129,19884,4
118130,19884,5
118133,19885,90
118134,19885,157
118136,19886,307
118138,19886,164
118139,19886,216
118140,19887,764
118142,19887,90
118143,19887,150
118144,19888,786
118145,19888,321
118146,19888,90
118148,19888,100
118154,19888,800
118149,19889,164
118150,19889,80
118152,19889,150
118153,19889,372
118158,19891,4
118161,19891,795
118163,19891,87
118166,19892,35
118169,19892,104
118175,19893,576
118176,19893,100
118178,19894,515
118179,19894,83
118180,19894,100
118182,19894,802
118188,19895,576
118189,19895,100
118190,19895,213
118192,19896,421
118193,19896,748
118194,19896,100
118195,19897,4
118196,19897,202
118198,19897,90
118199,19897,150
118200,19897,706
118201,19897,429
118202,19897,126
118206,19898,652
118207,19898,100
118209,19898,213
118211,19899,100
118212,19899,328
118214,19900,150
118215,19900,100
118216,19900,328
118219,19901,150
118220,19901,100
118221,19901,328
118223,19902,150
118224,19902,100
118225,19902,328
118228,19903,80
118229,19903,150
118230,19903,100
118231,19903,483
118237,19904,802
118239,19905,321
118240,19905,473
118245,19906,321
118247,19906,104
118248,19906,157
118250,19907,11
118251,19907,786
118256,19907,278
118266,19908,3
118268,19908,29
118269,19908,263
118270,19908,321
118271,19908,150
118257,19909,10
118261,19909,132
118272,19910,10
118274,19910,45
118275,19910,321
118281,19911,321
118283,19911,216
118284,19912,10
118286,19912,60
118287,19912,321
118288,19912,100
118289,19913,10
118290,19913,321
118291,19914,10
118293,19914,321
118297,19915,84
118299,19916,786
118303,19916,90
118305,19917,8
118307,19917,100
118329,19919,85
118330,19919,150
118333,19920,10
118334,19920,55
118335,19920,321
118336,19920,85
118338,19920,107
118339,19920,213
118343,19921,559
118344,19921,137
118345,19921,82
118346,19921,321
118349,19922,10
118354,19923,786
118355,19923,58
118356,19923,321
118357,19923,150
118359,19924,10
118361,19924,132
118368,19925,132
118371,19926,10
118374,19926,132
118375,19926,58
118376,19926,658
118382,19927,95
118385,19928,35
118386,19928,95
118393,19930,95
118398,19931,10
118408,19932,726
118409,19932,209
118405,19933,35
118411,19934,10
118414,19934,35
118421,19935,10
118425,19936,20
118429,19937,20
118433,19938,35
118434,19938,658
118435,19938,202
118440,19939,58
118441,19939,213
118443,19939,364
118444,19940,10
118451,19941,209
118453,19942,35
118459,19943,202
118460,19943,450
118461,19943,797
118466,19944,202
118468,19944,763
118469,19944,797
118472,19945,60
118474,19945,108
118484,19946,10
118485,19946,291
118488,19946,366
118477,19947,291
118495,19949,735
118526,19957,90
118530,19958,90
118534,19959,90
118536,19960,291
118537,19960,90
118538,19960,90
121268,19961,515
118546,19962,658
118547,19962,10
118548,19962,129
118549,19963,8
118550,19963,10
118551,19963,225
118553,19963,572
118557,19964,58
118561,19965,10
118563,19965,58
118565,19966,10
118567,19966,327
118569,19966,92
118572,19967,10
118573,19967,767
118575,19967,121
118576,19968,327
118578,19968,137
118580,19968,321
118581,19968,74
118584,19969,10
118589,19970,10
118590,19970,327
118591,19970,137
118593,19970,78
118595,19971,58
118601,19974,137
118603,19974,800
118606,19974,100
118607,19974,204
118608,19975,35
118612,19976,658
118620,19977,100
118628,19979,35
118636,19980,421
118639,19980,10
118641,19980,122
118646,19981,100
118647,19981,10
118648,19982,738
118653,19983,738
118659,19984,738
118660,19984,58
118667,19985,100
118669,19986,35
118671,19986,60
118673,19986,84
118676,19987,10
118677,19987,8
118680,19987,60
118682,19987,84
118685,19987,129
118687,19988,60
118690,19988,100
118694,19989,72
118695,19989,10
118709,19992,100
118711,19993,10
118716,19993,100
118719,19993,328
118720,19994,291
118724,19994,100
118729,19996,10
118735,19996,10
118736,19996,328
118738,19997,45
118742,19998,291
118743,19998,800
118745,19999,10
118752,20000,10
118753,20000,8
118755,20000,20
118757,20000,289
118762,20001,60
118763,20001,620
118766,20002,84
118768,20002,346
118769,20003,577
118772,20003,65
118773,20003,100
118774,20004,338
118777,20004,473
118778,20005,10
118783,20005,130
118787,20006,100
118788,20006,130
118789,20006,213
118791,20007,130
118797,20008,748
118798,20008,130
118800,20009,658
118803,20009,620
118804,20010,10
118812,20011,35
118813,20011,82
118818,20011,213
118822,20012,10
118824,20012,132
118825,20012,47
118829,20012,635
118830,20012,576
118831,20013,281
118839,20014,100
118841,20015,43
118842,20015,84
118843,20015,130
118848,20016,202
118849,20016,763
118856,20019,10
118857,20019,368
118858,20019,245
118861,20020,10
118862,20020,130
118864,20021,10
118866,20021,216
118867,20022,10
118869,20022,477
118871,20023,10
118874,20023,130
118876,20024,10
118884,20025,10
118885,20025,100
118889,20026,50
118898,20028,515
118899,20028,84
118902,20029,2
118905,20030,4
118907,20030,187
118908,20030,138
118909,20030,137
118910,20030,58
118913,20030,669
118914,20030,802
118917,20031,90
118923,20033,83
118930,20035,735
118932,20035,83
118935,20036,20
118938,20036,83
118942,20037,10
118946,20038,121
118954,20039,786
118962,20040,742
118965,20041,3
118970,20041,55
118976,20042,100
118981,20043,735
118984,20044,735
118988,20045,35
118991,20045,202
118992,20045,130
118994,20046,10
118995,20046,786
118996,20046,29
118999,20046,65
119000,20046,321
119004,20046,130
119006,20046,157
119007,20046,355
119011,20047,735
119016,20047,658
119018,20047,250
119019,20048,786
119022,20048,157
119029,20049,604
119031,20050,291
119032,20050,589
119041,20051,90
119045,20051,90
119046,20051,100
119048,20052,10
119049,20052,225
119050,20052,572
119051,20052,92
119055,20053,35
119064,20054,559
119069,20054,188
119072,20055,10
119073,20055,8
119074,20055,10
119080,20056,82
119088,20057,473
119090,20057,429
119092,20058,10
119096,20058,100
119101,20059,100
119103,20059,328
119105,20060,35
119111,20061,291
119113,20061,90
119115,20061,90
119118,20062,137
119119,20062,58
119121,20062,100
119122,20063,10
119123,20063,35
119126,20063,377
119127,20063,10
119129,20064,738
119135,20065,10
119139,20065,10
119141,20066,10
119147,20067,658
119163,20069,10
119167,20070,20
119172,20071,20
119173,20071,658
119175,20072,291
119189,20073,10
119193,20074,35
119194,20074,726
119198,20075,451
119199,20075,35
119200,20075,202
119205,20076,78
119209,20077,750
119220,20078,10
119232,20081,291
119234,20081,90
119235,20082,291
119237,20082,477
119238,20083,291
119242,20084,291
119246,20084,100
119248,20085,291
119254,20085,104
119255,20085,87
119263,20087,658
119265,20087,346
119266,20087,809
119268,20088,100
119271,20089,281
119278,20090,90
119279,20090,572
119280,20090,90
119284,20091,65
119285,20091,100
119289,20092,45
119291,20092,65
119292,20092,202
119295,20093,60
119300,20094,10
119303,20094,35
119307,20095,20
119309,20095,473
119311,20096,20
119317,20096,84
119321,20097,43
119322,20097,72
119327,20098,441
119328,20099,451
119332,20099,58
119333,20099,10
119337,20100,11
119338,20100,786
119339,20100,281
119341,20100,29
119343,20100,321
119345,20100,213
119346,20100,328
119347,20100,157
119350,20101,450
119352,20102,3
119353,20102,10
119354,20102,10
119357,20102,370
119359,20103,346
119360,20103,35
119361,20103,515
119363,20103,83
119366,20103,429
119367,20104,10
119368,20104,291
121273,20105,100
121274,20105,157
119377,20106,10
119380,20106,202
119388,20107,572
119389,20107,65
119390,20107,202
119392,20107,797
119394,20108,10
119395,20108,8
119398,20108,60
119399,20108,100
119401,20109,346
119402,20109,655
119404,20109,50
119407,20109,104
119409,20110,10
119414,20110,100
119417,20111,10
119420,20112,10
119421,20112,11
119422,20112,786
119423,20112,571
119426,20112,202
119428,20112,157
119429,20113,10
119440,20114,10
119444,20115,451
119446,20115,35
119450,20116,137
119452,20116,65
119453,20116,239
119454,20116,401
119455,20117,291
119457,20117,35
119464,20118,321
119465,20118,150
119467,20119,137
119468,20119,585
119473,20120,10
119475,20120,321
119476,20120,706
119477,20120,499
119480,20121,515
119482,20121,202
119484,20121,100
119485,20121,797
119487,20121,429
119490,20122,655
119491,20122,35
119492,20122,50
119493,20122,83
119495,20123,307
119497,20123,164
119499,20124,3
119500,20124,291
119501,20124,10
119502,20124,281
119505,20124,360
119510,20125,652
119511,20125,100
119524,20128,100
119527,20129,35
119535,20131,85
119543,20132,90
121275,20133,3
121278,20133,281
121279,20133,35
119555,20134,84
119556,20134,364
119557,20135,10
119559,20135,735
119561,20136,346
119562,20136,775
119563,20136,35
119565,20136,50
119571,20137,10
119582,20137,328
119583,20138,10
119590,20138,596
119591,20139,10
119592,20139,225
119593,20139,767
119596,20139,572
119598,20139,92
119600,20140,10
119604,20140,746
119605,20141,10
119610,20141,65
119611,20141,202
119614,20141,213
119615,20141,328
119622,20142,797
119635,20144,50
119636,20144,415
119639,20144,100
119643,20145,415
119644,20145,346
119645,20145,60
119647,20146,10
119648,20146,10
119651,20146,572
119655,20146,355
119657,20147,10
119660,20147,132
119666,20148,775
119668,20148,43
119676,20149,468
119677,20149,394
119678,20149,65
119679,20149,652
119681,20150,275
119683,20150,200
119686,20150,137
119690,20151,72
119691,20151,564
119693,20152,383
119697,20152,442
119699,20153,10
119702,20153,82
119704,20153,65
119707,20154,202
119708,20154,618
119709,20154,100
119712,20155,35
119713,20155,618
119714,20155,652
119715,20155,100
119717,20155,104
119719,20155,429
119721,20156,786
119723,20156,50
119724,20156,50
119727,20157,10
119731,20158,45
119734,20158,60
119735,20158,658
119740,20159,786
119742,20159,275
119743,20159,29
119744,20159,678
119745,20159,87
119746,20159,157
119749,20160,516
119753,20161,10
119760,20162,10
119764,20162,108
119767,20163,10
119769,20163,10
119773,20164,346
119776,20164,610
119778,20165,10
119784,20166,10
119785,20166,291
119793,20167,82
119795,20167,202
119797,20167,116
119799,20168,3
119802,20168,346
119804,20168,104
119805,20168,157
119806,20169,225
119811,20169,254
119812,20169,90
119814,20169,90
119818,20170,83
119821,20170,104
119822,20170,87
119823,20171,3
119825,20171,515
119827,20172,3
121284,20172,35
121285,20172,572
121288,20172,564
121290,20172,429
119834,20173,291
119837,20173,528
119840,20174,245
119841,20174,346
119842,20174,108
119843,20174,10
119846,20175,735
119848,20176,10
119852,20176,572
119857,20177,10
119863,20177,377
119867,20178,35
119868,20178,137
119876,20179,100
119879,20180,100
119883,20181,655
119887,20182,10
119891,20182,100
119892,20183,291
119897,20184,473
119899,20185,10
119900,20185,35
119901,20185,572
119904,20186,65
119907,20187,4
119908,20187,534
119909,20187,291
119910,20187,780
119912,20187,35
119913,20187,572
119914,20188,3
119915,20188,291
119926,20189,291
119929,20190,291
119930,20190,735
119932,20190,157
119933,20191,291
119934,20191,132
119939,20191,572
119942,20191,157
119943,20192,571
119948,20192,157
119949,20193,10
119951,20193,291
119952,20193,571
119958,20193,232
119959,20193,209
121292,20194,80
121293,20194,100
121294,20194,261
121295,20194,802
119967,20195,3
119972,20195,72
119975,20195,620
119977,20196,281
119980,20196,90
119984,20197,85
119985,20197,360
119986,20198,29
119988,20198,35
119990,20198,363
119991,20198,50
119992,20198,321
119995,20198,795
119996,20198,429
119997,20199,29
119999,20199,572
120000,20199,321
120001,20199,561
120003,20199,157
120004,20200,29
120005,20200,572
120006,20200,321
120007,20200,321
120009,20200,473
120011,20200,157
120013,20201,786
120014,20201,704
120015,20201,29
120016,20201,321
120018,20201,409
120019,20201,213
120020,20201,157
120021,20202,11
120022,20202,11
120024,20202,35
120025,20202,610
120026,20202,87
120027,20202,11
120028,20203,655
120031,20203,50
120032,20203,321
120033,20203,473
120036,20204,50
120037,20204,321
120041,20205,50
120042,20205,321
120043,20205,473
120048,20206,50
120049,20206,321
120050,20206,473
120053,20207,50
120054,20207,50
120055,20207,415
120056,20207,65
120057,20207,321
120058,20207,652
120059,20208,786
120061,20208,29
120066,20208,321
120067,20208,473
120068,20208,157
120069,20209,281
120070,20209,29
120074,20209,576
120075,20209,344
120076,20209,473
120077,20209,561
120078,20209,87
120079,20209,157
120080,20210,281
120081,20210,29
120083,20210,263
120084,20210,321
120086,20210,104
120087,20210,213
120088,20210,87
120090,20211,291
120093,20211,678
120094,20211,321
120096,20211,652
120097,20211,100
120098,20211,328
120102,20212,29
120106,20212,321
120107,20212,576
120108,20213,786
120109,20213,281
120111,20213,80
120112,20213,652
120113,20213,157
121297,20214,80
121298,20214,100
121300,20214,802
120122,20215,786
120124,20215,29
120125,20215,321
120126,20215,344
120128,20215,328
120129,20215,157
120131,20216,137
120133,20216,29
120136,20216,65
120137,20216,321
120139,20217,29
120143,20217,321
120144,20217,477
120146,20217,157
120147,20218,137
120148,20218,22
120149,20218,29
120153,20218,202
120154,20218,321
120155,20218,87
120157,20219,327
120161,20219,263
120162,20219,321
120163,20219,360
120164,20219,157
120168,20220,29
120169,20220,202
120170,20220,477
120172,20220,157
120173,20221,4
120176,20221,29
120179,20221,65
120180,20221,321
120181,20221,84
120183,20222,29
120184,20222,137
120187,20222,58
120189,20222,321
120190,20222,328
120191,20222,157
120192,20223,786
120194,20223,678
120195,20223,65
120196,20223,321
120198,20223,100
120199,20224,263
120201,20224,60
120202,20225,263
120204,20225,60
120210,20226,263
120211,20226,321
120212,20226,449
120213,20226,85
120216,20227,55
120217,20227,321
120218,20227,344
120219,20227,473
120221,20227,157
120224,20228,29
120227,20228,321
120229,20228,669
120230,20228,473
120232,20228,116
120233,20228,157
120234,20228,355
120237,20229,786
120239,20229,29
120241,20229,263
120242,20229,321
120243,20229,100
120245,20229,157
120249,20230,321
120253,20231,786
120254,20231,29
120257,20231,346
120259,20231,157
120263,20232,263
120266,20232,321
120267,20232,100
120268,20232,473
120270,20233,5
120274,20233,321
120276,20233,87
120279,20233,104
120282,20234,60
120283,20234,80
120284,20234,85
120285,20234,516
120286,20234,424
120288,20234,189
120291,20235,85
120292,20235,100
120294,20236,10
120295,20236,8
120296,20236,321
120297,20236,85
120298,20236,10
120299,20237,10
120300,20237,8
120301,20237,321
120302,20237,85
120304,20238,10
120305,20238,8
120307,20238,321
120308,20238,85
120310,20239,8
120311,20239,10
120312,20239,321
120313,20239,85
120314,20240,10
120315,20240,8
120318,20240,321
120320,20240,85
120322,20241,10
120323,20241,8
120324,20241,346
120326,20241,572
120327,20241,321
120328,20241,85
120332,20242,346
120334,20242,572
120335,20242,321
120336,20242,355
120338,20243,327
120340,20243,321
120341,20243,85
120343,20244,321
120344,20244,85
120346,20245,8
120347,20245,10
120348,20245,137
120349,20245,321
120350,20245,85
120351,20245,107
120352,20245,213
120354,20246,8
120356,20246,321
120358,20246,100
120359,20246,213
120361,20247,10
120362,20247,65
120363,20247,202
120364,20247,321
120365,20247,85
120366,20247,213
120367,20248,10
120368,20248,8
120371,20248,85
120373,20249,8
120375,20249,65
120376,20249,442
120377,20249,90
120378,20249,788
120379,20249,129
120380,20250,10
120384,20250,65
120385,20250,442
120386,20250,213
120388,20250,129
120389,20251,8
120390,20251,321
120392,20251,129
120394,20252,10
120397,20252,137
120399,20252,85
120401,20253,2
120403,20253,321
120405,20253,85
120411,20254,100
121301,20254,35
121302,20254,58
121307,20254,216
120417,20255,65
120418,20255,85
120419,20255,346
120423,20256,85
120434,20257,85
120438,20258,2
120441,20258,85
120444,20259,11
120445,20259,786
120450,20259,564
120451,20259,157
120454,20260,84
120455,20260,429
120456,20261,15
120457,20261,728
120458,20261,35
120460,20261,84
120462,20261,429
120463,20261,788
120464,20262,10
120468,20262,10
120474,20263,410
120475,20263,72
120480,20264,100
120481,20264,278
120482,20264,788
120483,20265,10
120487,20265,85
120490,20265,788
120491,20266,10
120493,20266,200
120494,20266,137
120496,20266,788
120497,20266,613
120501,20267,60
120502,20267,170
120503,20267,202
120504,20267,788
120505,20267,788
120517,20268,60
120518,20268,321
120519,20268,100
120520,20268,788
120508,20269,58
120510,20269,84
120524,20270,788
120525,20270,788
120526,20271,10
120535,20271,788
120537,20272,10
120540,20272,92
120543,20273,11
120544,20273,655
120545,20273,50
120547,20273,84
120549,20273,11
120550,20274,29
120553,20274,180
120554,20274,321
120555,20274,477
120556,20274,25
120557,20274,473
120558,20274,157
120559,20275,10
120560,20275,8
120561,20275,10
120563,20275,92
120564,20275,355
120570,20276,191
120571,20277,291
120574,20277,65
120575,20278,291
120577,20279,10
120585,20280,3
120587,20280,291
120588,20280,10
120593,20281,10
120595,20281,8
120600,20282,10
120602,20282,327
120604,20282,92
121308,20284,786
121309,20284,58
121311,20284,100
120633,20287,10
121316,20288,100
120655,20291,35
120662,20292,15
120663,20292,35
120665,20292,84
120666,20292,10
120668,20292,429
120670,20293,10
120672,20293,321
120673,20293,101
120674,20293,130
120675,20293,108
120681,20294,346
120684,20295,89
120686,20295,620
120695,20297,620
120696,20298,8
120697,20298,129
120699,20299,84
120702,20299,788
120705,20300,60
120706,20300,442
120707,20300,126
120708,20301,658
120713,20302,35
120714,20302,767
120717,20302,121
120722,20304,3
120728,20305,3
120731,20305,50
120741,20306,100
120745,20307,812
120746,20307,813
120748,20308,85
120753,20309,60
120754,20309,100
121318,20311,58
120770,20313,368
120772,20313,202
120774,20314,291
120778,20314,157
120779,20315,8
120780,20315,346
120781,20315,85
120783,20316,29
120788,20316,321
120789,20316,157
120790,20317,90
120791,20317,225
120794,20317,72
120795,20317,85
120796,20317,90
120801,20318,22
120803,20318,328
120804,20319,10
120806,20319,746
121321,20322,35
121322,20322,58
121323,20322,74
120821,20323,10
120823,20323,100
120825,20323,10
120826,20323,328
120827,20324,50
120829,20324,84
120831,20324,346
120833,20325,291
120839,20326,164
120842,20327,78
121328,20329,15
121329,20329,35
121330,20329,515
120859,20331,72
120863,20332,10
120867,20333,10
120870,20333,108
120876,20334,104
120885,20334,104
120877,20335,10
120880,20335,812
120881,20335,504
120882,20335,116
120884,20335,813
120888,20336,812
120889,20336,100
120890,20336,10
120892,20337,10
120895,20337,10
120896,20337,620
120899,20338,22
120901,20338,726
120902,20338,10
120905,20339,35
120906,20339,50
120908,20339,104
120910,20340,3
120919,20341,100
120921,20342,58
120926,20343,10
120927,20343,291
120928,20343,10
120931,20343,90
120932,20343,108
120934,20344,20
120937,20344,108
120940,20345,10
120947,20346,515
120948,20346,159
120950,20347,10
120954,20347,129
120958,20348,245
120960,20349,35
120962,20349,202
120966,20350,10
120970,20350,245
120971,20350,129
120972,20351,10
120975,20351,452
120978,20351,441
120979,20351,65
120982,20351,129
120984,20352,132
120987,20352,90
120995,20354,346
120996,20354,101
120997,20354,108
121001,20355,55
121002,20355,504
121003,20355,85
121007,20356,10
121010,20356,108
121015,20357,108
121018,20358,65
121019,20358,652
121021,20358,100
121022,20358,278
121024,20359,291
121027,20359,100
121035,20361,100
121037,20362,512
121038,20362,291
121040,20362,100
121041,20363,10
121042,20363,35
121044,20363,10
121047,20364,58
121049,20365,275
121050,20365,58
121056,20366,10
121059,20366,90
121063,20366,364
121064,20367,10
121067,20367,132
121070,20367,10
121073,20368,10
121076,20368,132
121081,20369,281
121082,20369,45
121090,20370,92
121093,20371,410
121097,20371,569
121100,20372,10
121105,20372,10
121118,20375,45
121119,20375,100
121125,20376,775
121128,20376,442
121132,20377,100
121134,20378,720
121136,20378,84
121137,20378,150
121140,20379,346
121143,20379,429
121157,20382,720
121160,20382,150
121163,20383,327
121166,20384,10
121170,20384,10
121172,20385,346
121174,20385,793
121177,20386,793
121178,20387,10
121189,20388,735
121192,20389,10
121195,20389,364
121198,20390,568
121199,20390,346
121210,20392,10
121212,20393,10
121213,20393,291
121225,20396,10
121229,20396,442
121230,20396,788
121337,20397,85
121338,20397,100
121339,20397,87
121341,20397,157
121345,20398,65
121346,20398,72
121349,20398,129
121355,20400,735
121356,20400,132
121358,20400,157
121360,20401,137
121363,20401,85
121365,20401,346
121367,20402,3
121368,20402,10
121376,20403,82
121378,20403,82
121381,20404,10
121392,20406,735
121396,20407,60
121399,20408,10
121403,20408,84
121404,20408,429
121405,20408,129
121407,20409,10
121409,20409,693
121413,20410,60
121414,20410,100
121415,20411,10
121416,20411,746
121419,20412,90
121422,20413,164
121424,20414,180
121427,20415,60
121430,20415,100
121431,20415,10
121433,20415,129
121439,20417,10
121442,20417,108
121445,20418,346
121447,20418,202
121448,20418,84
121451,20419,4
121454,20419,138
121455,20419,35
121461,20420,35
121462,20420,100
121464,20421,15
121466,20421,515
121469,20421,429
121470,20422,35
121471,20422,515
121472,20422,58
121473,20422,74
121477,20422,429
121484,20424,473
121487,20425,10
121489,20425,410
121491,20425,35
121493,20425,569
121494,20425,87
121497,20426,10
121502,20427,84
121512,20430,281
121514,20430,90
121515,20431,10
121518,20432,35
121521,20433,50
121523,20433,346
121525,20433,793
121531,20434,429
121532,20435,10
121545,20438,35
121551,20439,10
121552,20439,35
121554,20439,202
121558,20440,10
121560,20440,35
121563,20440,620
121566,20441,35
121570,20442,35
121571,20442,202
121581,20443,10
121583,20443,202
121584,20443,797
121578,20444,652
121589,20445,29
121593,20445,202
121594,20445,321
121597,20446,291
121604,20447,10
121609,20448,10
