id,artwork_id,artwork_symbol_id
26203,15263,144
26204,15263,229
26205,15263,230
26206,15263,260
107692,15264,15
108282,15264,433
110213,15264,163
110214,15264,163
110602,15264,163
117823,15264,404
121594,15264,177
127065,15264,92
12947,15264,4
12949,15264,22
12950,15264,92
12952,15264,124
12953,15264,144
12956,15264,177
12958,15264,185
12959,15264,183
12960,15264,124
12961,15264,325
12962,15264,201
12963,15264,211
12965,15264,360
12968,15264,360
118297,15265,404
123342,15265,124
25317,15265,23
25318,15265,92
25319,15265,135
25320,15265,247
25321,15265,201
118188,15266,404
23477,15266,135
23478,15266,183
23479,15266,124
23480,15266,325
110603,15267,163
130759,15267,411
33471,15267,411
105870,15268,142
117652,15268,404
6814,15268,4
6817,15268,22
6819,15268,66
6820,15268,92
6821,15268,125
6822,15268,370
6823,15268,170
6824,15268,185
6825,15268,124
6826,15268,325
6827,15268,200
6828,15268,201
6829,15268,124
6830,15268,210
6831,15268,211
50849,15269,22
50850,15269,99
50851,15269,133
50852,15269,177
98768,15270,177
98769,15270,193
98770,15270,239
98771,15270,86
133014,15270,779
116656,15271,50
126675,15271,88
131273,15271,212
77214,15271,22
77215,15271,88
77216,15271,102
77217,15271,212
111657,15272,7
81549,15272,102
81550,15272,193
132988,15272,779
108631,15273,433
38895,15273,66
38896,15273,88
38897,15273,124
38898,15273,144
38899,15273,144
38900,15273,211
38902,15273,251
38903,15273,262
110019,15274,780
110948,15274,133
117938,15274,404
16068,15274,102
16070,15274,210
93633,15274,22
93634,15274,93
93636,15274,133
93637,15274,201
123676,15275,200
22746,15275,22
22747,15275,208
108684,15276,433
118688,15276,404
125013,15276,201
53903,15276,66
53904,15276,211
53905,15276,142
53907,15276,325
53910,15276,404
53911,15276,433
90621,15276,211
90622,15276,61
90623,15276,185
90624,15276,185
90626,15276,201
106640,15277,142
54011,15277,102
54012,15277,142
54014,15277,325
35197,15279,46
35198,15279,774
35199,15279,149
35200,15279,244
35201,15279,268
27871,15280,99
109652,15281,770
113272,15281,14
19276,15281,1
19277,15281,22
19278,15281,83
19279,15281,88
19280,15281,102
69406,15282,22
69407,15282,117
111336,15283,6
36379,15283,92
36380,15283,12
36381,15283,210
36382,15283,383
36383,15283,86
128351,15284,96
14223,15284,26
14225,15284,92
14227,15284,125
14229,15284,177
14230,15284,185
14231,15284,201
14233,15284,260
14234,15284,345
14235,15284,360
133168,15284,448
18164,15285,99
18165,15285,102
18166,15285,177
18167,15285,218
93678,15285,88
93679,15285,109
124622,15286,200
90158,15286,200
90161,15286,790
102213,15286,80
102214,15286,97
102215,15286,97
102217,15286,789
107402,15287,142
108879,15287,433
117703,15287,404
126928,15287,92
129785,15287,102
130545,15287,411
131208,15287,210
8231,15287,26
8234,15287,201
8235,15287,124
8236,15287,210
8238,15287,262
103770,15287,22
103771,15287,22
103772,15287,92
103773,15287,177
103774,15287,178
60828,15288,23
60829,15288,135
60830,15288,185
104672,15289,10
118853,15289,404
123191,15289,185
125081,15289,201
127697,15289,92
65277,15289,22
65279,15289,201
65280,15289,404
133709,15289,448
108058,15290,447
122873,15291,177
124303,15291,200
90147,15291,177
105852,15292,142
117557,15292,404
126808,15292,92
5416,15292,183
5417,15292,124
5418,15292,273
99324,15292,23
99325,15292,92
99326,15292,142
99327,15292,201
99328,15292,404
106193,15294,142
22038,15294,92
22039,15294,185
22040,15294,183
22041,15294,325
121156,15295,167
90150,15295,167
107212,15296,142
111051,15296,4
112108,15296,260
127859,15296,92
2480,15296,22
2481,15296,102
2482,15296,127
2483,15296,117
2484,15296,178
121040,15297,167
48984,15297,61
124037,15298,200
66463,15298,22
66464,15298,61
66465,15298,135
66466,15298,200
115868,15299,455
118734,15299,404
59194,15299,2
59195,15299,22
59196,15299,66
59197,15299,83
59198,15299,142
59199,15299,167
59200,15299,178
59201,15299,124
59202,15299,211
59203,15299,774
59204,15299,383
24352,15300,23
24353,15300,26
24354,15300,183
24355,15300,124
120975,15301,167
127427,15301,92
35632,15301,23
35633,15301,54
35635,15301,124
118479,15302,404
120976,15302,167
35636,15302,23
35637,15302,102
110741,15303,544
126109,15303,81
58975,15303,780
58976,15303,162
108625,15304,433
35639,15304,54
35640,15304,66
35641,15304,92
35644,15304,210
133282,15304,448
110685,15305,544
126036,15305,81
57094,15305,162
23387,15306,23
128095,15307,92
16623,15307,93
16625,15307,185
129427,15308,102
71245,15308,102
71246,15308,102
71247,15308,102
118766,15309,404
60008,15309,92
60009,15309,178
60010,15309,124
60011,15309,218
128966,15310,102
54834,15310,102
99547,15310,23
99548,15310,142
99550,15310,54
7798,15311,22
7799,15311,46
7800,15311,99
7801,15311,102
91604,15311,97
91605,15311,789
66406,15312,649
121157,15313,167
119077,15314,404
82056,15314,66
82057,15314,86
82058,15314,92
82059,15314,102
82061,15314,135
82062,15314,127
82063,15314,177
82064,15314,178
82065,15314,124
82066,15314,211
82067,15314,102
108329,15315,433
111418,15315,6
115036,15315,27
129792,15315,102
130073,15315,111
16637,15315,26
16638,15315,27
16639,15315,66
16640,15315,86
16641,15315,102
16645,15315,211
104031,15315,588
104032,15315,61
104033,15315,404
104034,15315,211
104035,15315,181
104036,15315,433
26290,15316,23
26291,15316,185
106104,15317,142
19143,15317,22
19144,15317,26
83324,15318,211
83326,15318,433
107192,15319,142
108850,15319,433
114321,15319,14
123372,15319,124
130462,15319,113
92147,15319,14
92148,15319,26
92149,15319,135
92150,15319,124
92151,15319,433
105244,15320,208
126809,15320,92
130996,15320,411
5419,15320,23
5421,15320,160
5422,15320,185
5423,15320,183
5424,15320,325
5425,15320,273
99335,15320,92
99336,15320,211
99338,15320,160
106747,15321,142
110604,15321,163
118822,15321,404
63283,15321,22
63284,15321,80
63285,15321,135
63286,15321,135
63289,15321,294
48918,15322,23
48919,15322,27
48920,15322,233
118609,15323,404
130850,15323,411
45242,15323,102
45243,15323,135
45244,15323,177
45245,15323,201
130851,15324,411
45246,15324,102
45249,15324,185
45250,15324,780
132780,15324,779
125429,15325,457
8215,15325,94
8216,15325,305
8217,15325,211
8218,15325,142
8219,15325,185
8220,15325,201
8221,15325,211
91964,15325,4
91966,15325,22
91967,15325,92
129428,15326,102
71248,15326,102
71249,15326,102
71250,15326,102
71251,15326,74
50853,15327,22
50854,15327,102
50855,15327,89
129010,15328,102
59429,15328,102
59430,15328,157
111499,15329,7
130708,15329,411
131478,15329,706
131479,15329,706
30502,15329,7
16884,15331,23
16885,15331,93
16888,15331,185
104039,15331,92
16905,15332,22
16907,15332,185
129793,15333,102
16918,15333,23
16919,15333,102
16921,15333,185
74828,15334,61
74832,15334,556
74833,15334,556
134745,15334,365
123542,15335,200
10335,15335,2
10336,15335,4
10337,15335,83
10338,15335,185
10340,15335,61
119078,15336,404
82068,15336,66
82069,15336,102
82070,15336,124
82071,15336,211
111337,15337,6
36384,15337,92
36385,15337,135
36386,15337,12
36387,15337,185
118224,15338,404
24356,15338,23
24357,15338,135
24358,15338,183
24359,15338,124
60543,15339,92
60544,15339,135
60545,15339,239
130795,15340,411
35645,15340,44
35646,15340,54
35647,15340,92
108880,15341,433
111410,15341,6
128071,15341,92
129786,15341,102
130546,15341,411
131209,15341,210
8242,15341,92
8243,15341,102
8245,15341,144
8246,15341,124
103776,15341,26
103778,15341,210
103780,15341,433
108425,15342,433
118095,15342,404
20602,15342,66
20603,15342,92
20604,15342,102
20605,15342,124
20606,15342,133
20607,15342,325
20608,15342,211
20610,15342,360
107408,15343,142
112333,15343,244
128096,15343,92
16930,15343,23
16931,15343,93
16933,15343,135
16935,15343,294
104042,15343,163
104044,15343,244
110663,15344,544
56301,15344,55
56302,15344,149
106172,15345,142
108437,15345,433
130656,15345,411
21356,15345,26
21357,15345,183
21358,15345,325
21359,15345,383
108542,15346,433
115631,15346,471
118413,15346,404
128516,15346,96
128517,15346,96
130321,15346,113
26751,15346,17
26752,15346,102
26753,15346,124
26754,15346,770
26755,15346,294
26756,15346,185
49858,15347,23
49859,15347,102
49860,15347,125
49861,15347,142
49862,15347,86
49863,15347,133
21825,15348,3
21826,15348,177
22379,15349,177
22975,15350,177
22976,15350,178
23300,15351,177
118735,15352,404
59206,15352,177
59207,15352,178
59208,15352,124
59209,15352,211
133884,15352,638
111365,15353,6
60013,15353,92
60014,15353,210
60015,15353,218
60016,15353,239
60017,15353,360
104773,15354,10
111411,15354,6
126929,15354,92
8252,15354,135
8255,15354,144
8256,15354,185
103781,15354,92
108157,15355,447
129314,15355,102
118823,15356,404
63293,15356,22
63294,15356,94
63295,15356,135
63296,15356,383
63297,15356,383
63298,15356,383
115224,15357,31
132244,15357,125
59452,15357,97
59453,15357,125
68633,15358,649
130760,15359,411
33475,15359,411
132469,15359,779
112351,15360,244
127528,15360,92
52748,15360,53
52749,15360,93
104379,15360,244
129429,15361,102
71252,15361,102
71253,15361,102
71254,15361,102
25451,15362,22
28008,15363,22
28009,15363,61
26449,15364,22
26450,15364,125
26451,15364,177
27067,15365,22
27068,15365,177
27069,15365,181
119079,15366,404
82072,15366,92
82073,15366,102
82074,15366,133
82075,15366,142
82076,15366,124
82077,15366,211
82078,15366,22
130761,15367,411
33476,15367,383
33478,15367,411
63303,15368,20
63304,15368,22
63305,15368,92
63306,15368,135
63308,15368,163
63309,15368,167
63310,15368,178
63311,15368,183
63312,15368,210
124181,15369,200
76374,15369,8
76375,15369,81
76376,15369,178
76378,15369,273
132934,15369,779
133933,15369,638
79538,15370,4
79539,15370,41
79540,15370,22
79541,15370,42
134258,15370,12
10351,15371,4
10352,15371,54
10353,15371,83
10354,15371,185
10356,15371,61
122704,15372,177
78897,15372,22
78899,15372,61
78900,15372,177
78901,15372,193
123130,15373,177
134953,15373,365
108698,15374,433
119534,15374,631
63225,15374,433
63226,15374,639
117707,15375,404
8329,15375,61
105692,15376,99
122799,15376,177
130941,15376,411
83779,15376,99
83780,15376,102
83781,15376,177
83782,15376,411
104774,15377,10
105901,15377,142
117704,15377,404
128072,15377,92
8259,15377,92
8261,15377,201
103783,15377,22
111314,15378,6
120978,15378,167
36290,15378,23
36291,15378,87
105934,15379,142
119662,15379,74
11339,15379,46
11340,15379,102
11342,15379,244
11343,15379,18
109722,15380,770
110102,15380,780
113899,15380,14
120425,15380,149
55207,15380,14
99885,15380,149
21828,15382,3
21829,15382,116
21830,15382,177
110664,15383,544
56309,15383,149
53456,15384,92
53457,15384,178
108469,15385,433
118151,15385,404
128453,15385,96
22132,15385,66
22134,15385,185
108632,15386,433
128618,15386,96
38904,15386,22
38905,15386,94
38906,15386,99
38907,15386,102
38908,15386,144
38909,15386,144
38910,15386,181
38911,15386,193
38912,15386,211
38913,15386,360
38914,15386,185
109653,15387,770
19289,15387,102
115703,15388,471
116167,15388,42
28876,15388,124
28877,15388,125
28879,15388,290
110852,15389,370
117531,15389,404
130171,15389,113
5104,15389,4
5108,15389,44
5109,15389,116
5110,15389,370
5111,15389,144
5112,15389,185
5113,15389,325
5114,15389,201
5116,15389,247
90370,15390,4
90371,15390,177
90373,15390,185
109322,15391,193
129762,15391,102
36183,15391,102
36185,15391,193
36187,15391,319
102953,15391,11
102954,15391,123
102955,15391,123
133290,15391,448
129430,15392,102
71255,15392,102
71256,15392,102
71257,15392,102
123180,15393,185
48926,15393,27
48927,15393,92
48928,15393,135
48929,15393,233
118501,15394,404
36388,15394,22
36389,15394,87
36390,15394,135
36391,15394,239
115823,15395,455
131574,15395,706
131575,15395,706
55199,15395,97
55200,15395,18
55201,15395,455
99888,15395,22
99891,15395,706
110853,15396,370
117532,15396,404
120750,15396,167
126805,15396,92
5117,15396,4
5119,15396,92
5120,15396,102
5121,15396,370
5122,15396,185
5123,15396,325
5124,15396,201
5125,15396,210
131129,15397,210
64880,15397,102
64881,15397,210
64882,15397,210
111310,15398,6
118486,15398,404
36261,15398,87
36262,15398,92
36263,15398,185
119535,15399,631
131334,15399,639
63229,15399,639
109437,15400,770
10971,15400,210
10972,15400,260
115704,15401,471
116168,15401,42
28880,15401,23
28881,15401,54
28882,15401,123
28883,15401,125
107080,15402,142
75648,15402,211
75649,15402,61
75651,15402,142
75652,15402,654
121434,15403,624
109605,15404,770
110012,15404,780
113194,15404,14
15373,15404,125
119556,15405,631
83191,15405,211
83192,15405,218
111990,15406,789
64902,15406,92
64903,15406,102
64904,15406,193
108633,15407,433
118526,15407,404
128619,15407,96
38916,15407,66
38917,15407,88
38918,15407,92
38919,15407,102
38920,15407,144
38922,15407,144
38923,15407,211
38925,15407,251
105611,15408,99
129431,15408,102
71258,15408,99
71259,15408,102
71260,15408,102
71261,15408,102
133147,15408,379
107336,15409,142
127091,15409,92
15034,15409,22
15035,15409,178
100094,15409,26
100095,15409,92
100096,15409,142
56607,15410,23
56608,15410,54
56609,15410,92
75638,15411,61
71994,15412,102
71995,15412,61
75614,15413,211
111315,15414,6
118489,15414,404
36292,15414,87
36293,15414,12
36294,15414,201
116169,15415,42
28885,15415,22
28886,15415,102
28887,15415,123
28888,15415,125
23482,15416,185
23483,15416,183
23484,15416,124
119536,15417,631
131335,15417,639
63232,15417,46
63235,15417,639
50856,15418,1
50857,15418,208
50858,15418,54
50859,15418,102
50860,15418,124
86344,15419,102
86345,15419,111
109606,15420,770
110013,15420,780
15420,15420,5
15422,15420,27
15423,15420,54
15424,15420,92
15426,15420,102
113812,15421,14
47955,15421,4
47956,15421,133
76387,15422,8
76388,15422,81
76390,15422,178
76392,15422,273
76393,15422,185
76394,15422,325
76396,15422,201
76397,15422,185
76399,15422,185
76401,15422,97
132935,15422,779
133934,15422,638
106957,15423,142
122507,15423,177
72154,15423,177
72155,15423,325
72156,15423,61
111338,15424,6
120980,15424,167
36392,15424,23
36393,15424,87
36394,15424,92
36395,15424,12
114932,15425,27
122683,15425,177
124193,15425,200
78329,15425,61
78330,15425,177
78331,15425,193
110742,15426,544
126110,15426,81
58978,15426,55
126507,15427,86
52999,15427,86
90376,15427,4
90377,15427,185
118049,15428,404
19903,15428,124
19905,15428,185
106956,15429,142
122506,15429,177
72150,15429,177
72151,15429,325
72152,15429,61
129156,15430,102
65133,15430,102
56078,15431,20
56079,15431,22
56080,15431,273
56081,15431,92
56082,15431,142
56083,15431,211
110686,15432,544
57098,15432,149
110743,15433,544
126111,15433,81
58980,15433,780
58981,15433,162
111749,15434,7
17904,15434,23
17905,15434,273
17906,15434,239
104201,15434,273
125161,15435,201
73127,15435,22
73128,15435,23
73129,15435,61
73130,15435,102
73131,15435,177
73134,15435,210
73135,15435,210
73137,15435,201
73138,15435,690
73139,15435,67
109081,15436,290
117768,15436,404
10973,15436,22
10974,15436,46
10975,15436,125
10976,15436,201
10977,15436,210
10978,15436,232
10979,15436,260
86681,15437,102
86682,15437,177
86683,15437,211
86684,15437,360
122682,15438,177
78326,15438,177
37891,15439,54
105693,15440,99
122800,15440,177
83783,15440,99
83784,15440,177
118945,15441,404
124105,15441,200
124106,15441,200
125184,15441,201
128692,15441,96
74836,15441,200
106572,15442,142
43259,15442,22
43261,15442,54
43262,15442,183
114879,15443,27
126556,15443,86
76216,15443,27
76217,15443,86
93160,15443,177
93167,15443,185
93169,15443,97
83074,15444,88
53459,15445,22
53460,15445,124
53461,15445,178
53462,15445,218
53463,15445,273
110854,15446,370
117533,15446,404
5130,15446,4
5133,15446,54
5134,15446,370
5135,15446,325
5136,15446,201
5138,15446,251
5139,15446,290
19516,15447,102
19517,15447,325
94195,15447,23
94197,15447,185
114436,15448,14
120318,15448,74
126628,15448,86
131026,15448,411
62870,15448,93
62871,15448,244
100738,15448,12
100739,15448,22
100740,15448,86
100741,15448,102
100742,15448,102
100743,15448,411
134462,15448,12
107837,15449,249
109691,15449,770
110070,15449,780
119949,15449,74
33825,15449,23
33826,15449,77
33827,15449,86
33828,15449,92
33829,15449,93
33830,15449,102
33831,15449,135
33832,15449,133
33834,15449,149
33835,15449,210
118379,15450,404
127290,15450,92
26207,15450,774
26208,15450,229
26209,15450,230
26210,15450,260
111607,15451,7
53235,15451,7
53236,15451,102
106933,15452,142
129453,15452,102
72022,15452,22
72023,15452,23
72024,15452,102
106525,15453,142
113698,15453,14
118583,15453,404
120607,15453,164
124870,15453,201
42396,15453,14
42397,15453,23
42398,15453,89
42399,15453,94
42400,15453,142
42402,15453,164
42403,15453,239
42404,15453,325
42405,15453,201
42406,15453,404
36643,15454,185
119030,15455,404
120208,15455,74
130453,15456,113
130454,15456,113
76523,15456,22
76524,15456,97
76525,15456,102
76526,15456,113
76527,15457,22
76528,15457,81
122905,15458,177
97709,15458,177
97710,15458,97
97711,15458,142
39640,15459,22
39642,15459,92
39643,15459,142
105973,15460,142
108283,15460,433
117824,15460,404
125432,15460,457
126410,15460,86
127066,15460,92
130228,15460,113
12969,15460,22
12970,15460,23
12971,15460,208
12972,15460,26
12973,15460,66
12974,15460,87
12975,15460,92
12976,15460,93
12977,15460,102
12978,15460,124
12979,15460,133
12980,15460,160
12981,15460,177
12982,15460,149
12983,15460,144
12984,15460,185
12985,15460,427
12986,15460,183
12987,15460,201
12988,15460,211
12991,15460,239
12992,15460,247
12993,15460,305
112260,15461,244
53240,15461,102
133702,15461,448
105574,15462,99
64894,15462,83
64896,15462,99
64897,15462,144
133069,15462,144
129157,15463,102
65136,15463,102
107261,15464,142
112228,15464,247
123377,15464,124
130467,15464,113
96979,15464,4
96981,15464,124
96982,15464,124
96983,15464,325
96984,15464,383
96985,15464,247
134404,15464,12
125559,15465,81
128293,15465,96
130515,15465,411
3678,15465,7
3680,15465,23
3681,15465,52
3682,15465,119
106663,15466,142
127594,15466,92
55136,15466,53
55137,15466,93
106932,15467,142
122486,15467,177
72019,15467,177
72020,15467,61
108685,15468,433
53932,15468,211
53935,15468,325
53936,15468,18
53938,15468,433
90629,15468,211
90630,15468,185
90631,15468,185
104548,15469,41
57916,15469,2
57917,15469,14
57918,15469,22
57919,15469,61
57921,15469,208
57923,15469,246
57926,15469,185
57927,15469,201
57930,15469,594
107881,15470,249
128971,15470,102
55138,15470,93
55139,15470,249
96332,15471,167
111223,15472,2
112440,15472,546
114408,15472,14
115612,15472,471
116077,15472,42
20543,15472,42
98612,15472,2
98614,15472,546
108648,15473,433
43372,15473,92
43373,15473,211
43374,15473,433
82079,15473,124
122688,15474,177
126593,15474,86
78624,15474,22
78625,15474,86
78626,15474,177
105694,15475,99
122801,15475,177
129626,15475,102
83785,15475,99
83786,15475,102
14518,15477,92
14519,15477,210
14520,15477,212
93378,15477,210
93380,15477,185
119080,15478,404
82080,15478,23
82081,15478,74
82082,15478,92
82083,15478,102
82086,15478,177
82087,15478,124
82088,15478,211
132990,15478,779
105903,15479,142
121500,15479,177
132381,15479,779
8542,15479,142
8543,15479,177
8544,15479,325
126799,15480,92
4441,15480,20
4442,15480,92
107279,15481,142
97715,15481,42
97716,15481,61
97717,15481,142
97718,15481,208
134418,15481,12
115947,15482,38
8160,15482,22
8161,15482,208
8162,15482,46
8164,15482,212
8165,15482,239
91741,15482,246
91742,15482,185
91744,15482,690
117922,15483,404
126464,15483,86
15787,15483,86
15788,15483,86
126465,15484,86
15793,15484,210
113171,15485,14
127083,15485,92
130252,15485,113
14236,15485,22
14237,15485,135
14238,15485,116
14239,15485,185
14240,15485,183
14241,15485,193
14242,15485,201
14244,15485,247
14245,15485,14
133169,15485,448
113172,15486,14
130253,15486,113
14246,15486,22
14247,15486,23
14248,15486,92
14249,15486,135
14250,15486,116
14251,15486,325
14252,15486,201
14254,15486,247
14255,15486,14
113438,15487,14
27873,15487,22
27874,15487,23
109654,15489,770
119440,15489,631
19292,15489,311
32919,15490,26
32920,15490,93
32922,15490,177
32923,15490,235
32924,15490,239
115596,15491,471
119666,15491,74
123584,15491,200
11678,15491,2
11680,15491,144
11681,15491,218
11683,15491,246
11685,15491,335
111950,15492,789
119777,15492,74
20952,15492,74
3715,15493,7
3716,15493,14
22382,15494,22
22383,15494,177
116037,15495,42
3801,15495,2
3802,15495,42
3803,15495,200
114047,15496,14
66282,15496,23
66283,15496,287
8166,15497,22
8167,15497,102
8168,15497,212
8169,15497,239
91745,15497,325
91747,15497,185
63146,15498,22
63147,15498,23
63149,15498,124
107844,15499,249
110968,15499,133
39577,15499,54
39578,15499,133
39579,15499,149
39580,15499,149
39581,15499,185
39583,15499,185
39588,15499,133
41337,15499,81
41338,15499,325
21833,15500,22
21834,15500,46
21835,15500,177
109655,15501,770
113273,15501,14
19298,15501,22
19299,15501,23
19300,15501,83
19301,15501,102
125995,15502,81
54776,15502,23
54777,15502,102
60370,15503,81
70096,15505,102
106930,15506,142
72012,15506,22
72013,15506,61
105650,15507,99
114935,15507,27
121423,15507,624
122687,15507,177
78619,15507,23
78620,15507,27
78621,15507,99
78622,15507,177
78623,15507,624
106739,15508,142
62376,15508,113
62380,15508,142
134207,15508,12
113419,15509,14
27070,15509,22
27071,15509,181
105847,16001,142
4797,16001,116
4798,16001,142
4799,16001,183
4800,16001,304
26211,16001,119
132029,16002,594
92017,16002,594
106526,16004,142
128922,16004,102
42408,16004,94
42409,16004,102
42410,16004,305
42411,16004,142
42413,16004,239
42414,16004,325
120723,16005,167
123460,16005,200
126778,16005,92
3378,16005,4
3380,16005,185
3381,16005,200
124133,16006,200
74897,16006,22
1383,16007,97
121512,16008,177
126971,16008,92
9553,16008,22
9554,16008,177
9555,16008,183
9556,16008,124
9557,16008,208
9558,16008,210
9559,16008,239
9560,16008,102
9561,16008,89
127659,16009,92
129045,16009,102
61229,16009,92
61230,16009,102
132817,16009,779
24360,16010,22
24361,16010,135
24362,16010,185
107735,16011,249
8019,16011,4
8020,16011,77
8021,16011,93
8022,16011,185
120724,16012,167
123461,16012,200
126779,16012,92
3382,16012,4
3384,16012,185
3385,16012,200
114874,16013,27
126547,16013,86
75752,16013,27
75753,16013,86
93171,16013,4
93172,16013,7
93174,16013,325
93175,16013,185
93177,16013,201
93178,16013,404
93180,16013,185
105838,16014,142
120739,16014,167
4015,16014,4
4017,16014,26
4018,16014,142
4019,16014,185
4021,16014,383
4022,16014,383
6629,16015,4
6630,16015,7
6632,16015,54
6633,16015,125
6634,16015,201
6636,16015,279
130155,16016,113
4249,16016,4
4251,16016,22
4252,16016,28
4253,16016,116
4255,16016,185
117637,16017,404
6641,16017,4
6643,16017,54
6644,16017,325
6645,16017,201
6647,16017,279
45934,16018,142
45936,16018,239
45938,16018,201
45939,16018,404
7540,16019,4
63201,16020,22
63202,16020,124
120799,16021,167
7457,16021,4
7459,16021,125
7544,16022,4
7546,16022,174
7547,16022,185
7548,16022,210
86132,16023,94
86133,16023,123
86134,16023,125
86135,16023,251
120796,16024,167
126883,16024,92
7381,16024,4
7383,16024,54
7384,16024,66
7385,16024,92
105888,16025,142
120797,16025,167
126884,16025,92
7393,16025,4
7395,16025,94
7396,16025,185
7397,16025,383
7398,16025,383
120781,16026,167
126858,16026,92
6924,16026,4
6926,16026,92
6927,16026,102
6928,16026,160
6929,16026,185
117742,16027,404
10358,16027,4
10359,16027,22
10360,16027,185
10361,16027,201
10362,16027,61
113098,16028,14
8429,16028,4
8431,16028,14
8432,16028,212
123545,16029,200
10364,16029,4
10365,16029,22
10366,16029,185
120833,16030,167
10368,16030,4
10369,16030,12
10371,16030,218
10373,16030,61
40445,16031,92
40446,16031,239
40447,16031,185
125577,16034,81
8433,16034,22
84031,16034,177
84033,16034,185
7400,16035,109
7401,16035,176
7402,16035,212
8332,16036,268
24401,16037,185
26292,16038,22
26293,16038,135
26294,16038,185
118298,16039,404
8436,16040,4
84036,16040,212
13833,16041,23
13834,16041,185
103877,16041,22
130105,16042,473
132144,16042,125
19302,16042,311
109656,16043,770
124134,16044,200
125188,16044,201
74901,16044,201
129432,16045,102
71262,16045,102
71263,16045,102
71264,16045,102
7803,16046,46
7804,16046,99
91606,16046,185
129158,16047,102
65139,16047,102
96528,16048,649
96529,16048,149
96531,16048,273
96532,16048,649
129159,16049,102
1381,16049,102
108124,16050,447
129274,16050,102
68891,16050,93
68892,16050,433
129011,16051,102
59432,16051,102
59433,16051,157
127595,16052,92
55140,16052,53
55141,16052,93
26452,16053,22
10980,16054,125
10981,16054,232
10982,16054,260
22391,16055,22
22392,16055,177
106465,16056,142
109697,16056,770
41079,16056,142
114632,16057,18
6114,16057,5
6115,16057,210
105942,16058,142
109483,16058,770
125598,16058,81
11739,16058,22
11740,16058,92
11741,16058,142
11743,16058,185
11744,16058,210
105943,16059,142
109484,16059,770
125599,16059,81
11745,16059,22
11746,16059,92
11748,16059,210
122313,16060,177
125047,16060,201
129026,16060,102
60302,16060,102
60303,16060,177
60304,16060,201
108548,16061,433
118431,16061,404
130334,16061,113
27878,16061,102
27879,16061,102
27880,16061,125
27881,16061,12
27882,16061,177
27883,16061,325
27884,16061,249
27885,16061,304
27886,16061,185
132651,16062,779
38740,16062,54
133546,16062,448
132652,16063,779
38743,16063,54
133547,16063,448
116947,16064,54
121927,16064,177
132719,16064,779
39360,16064,54
39361,16064,177
39362,16064,181
133616,16064,448
122977,16065,177
35879,16065,97
35881,16065,193
35883,16065,123
103020,16065,123
103021,16065,123
103023,16065,177
45281,16066,11
45282,16066,167
45283,16066,177
122982,16067,177
132667,16067,779
39006,16067,177
103132,16067,102
103133,16067,123
103134,16067,123
133563,16067,448
121875,16068,177
132668,16068,779
39012,16068,177
103137,16068,97
103138,16068,102
103139,16068,123
103140,16068,123
133564,16068,448
133776,16068,448
109305,16069,193
116863,16069,54
128840,16069,102
38050,16069,54
38051,16069,97
38052,16069,102
38053,16069,102
38054,16069,102
38055,16069,102
38056,16069,177
102810,16069,123
102811,16069,123
102813,16069,193
133393,16069,448
67067,16070,4
67068,16070,22
67069,16070,61
67071,16070,124
67072,16070,211
67073,16070,185
67074,16070,185
67075,16070,325
67078,16070,365
67079,16070,556
67082,16070,185
67083,16070,185
122885,16071,177
22315,16071,201
91460,16071,26
91461,16071,142
91462,16071,177
106195,16072,142
22316,16072,22
22317,16072,26
22318,16072,177
105884,16073,142
120788,16073,167
126866,16073,92
7099,16073,4
7101,16073,94
7103,16073,185
22348,16074,230
124135,16075,200
74902,16075,26
124136,16076,200
74903,16076,26
124137,16077,200
74905,16077,556
124138,16078,200
67445,16079,97
106948,16081,142
122498,16081,177
126539,16081,86
72111,16081,22
72112,16081,177
72113,16081,61
129942,16082,109
7809,16082,46
7810,16082,99
7811,16082,102
91608,16082,185
91609,16082,325
91611,16082,246
109892,16083,780
110605,16083,163
7815,16083,46
7816,16083,99
7817,16083,102
7820,16083,177
91612,16083,4
91614,16083,163
91615,16083,246
91616,16083,23
91617,16083,185
119314,16084,404
125029,16084,201
127950,16084,92
128967,16084,102
54908,16084,102
54909,16084,201
110954,16085,133
9838,16086,22
9839,16086,88
9840,16086,92
9841,16086,177
9842,16086,185
9843,16086,325
113250,16087,14
18266,16087,22
18267,16087,94
18268,16087,102
18269,16087,211
14493,16088,11
14494,16088,93
14495,16088,99
14496,16088,102
14497,16088,177
14498,16088,239
116250,16089,42
116251,16089,42
50550,16089,61
50551,16089,42
87668,16089,185
53010,16090,325
90380,16090,185
90381,16090,185
39224,16091,61
39225,16091,102
39226,16091,325
114664,16092,18
34534,16092,61
34535,16092,54
34536,16092,102
34537,16092,177
35170,16093,22
35171,16093,208
35172,16093,61
35173,16093,46
72109,16094,61
122497,16095,177
72104,16095,177
25005,16096,61
22979,16097,176
22980,16097,177
22981,16097,201
43468,16098,80
43469,16098,142
43470,16098,177
84485,16099,124
84489,16100,418
53464,16101,22
112709,16103,218
114834,16103,27
69377,16103,23
69378,16103,27
69379,16103,218
112708,16104,218
114833,16104,27
69374,16104,27
69375,16104,218
50861,16105,22
50862,16105,61
50863,16105,99
113871,16106,14
50864,16106,133
106701,16107,142
120148,16107,74
60443,16107,23
60445,16107,61
117931,16108,404
15948,16108,76
15949,16108,211
15950,16108,325
15952,16108,211
